ID_REF	VALUE
syc0001-h_at	28.60995085
syc0002-h_at	68.99096015
syc0003-m_at	72.68641728
syc0004-m_at	37.44095264
syc0005-m_at	24.14798781
syc0006-h_at	44.57853351
syc0007-m_at	33.63985867
syc0008-m_at	63.95091137
syc0009-m_at	86.01929678
syc0010-h_at	559.2592055
syc0011-m_at	37.54769238
syc0012-h_at	483.4905246
syc0013-m_at	680.3636353
syc0014-m_at	229.8085464
syc0015-h_at	1198.308346
syc0016-m_at	40.89194908
syc0017-m_at	126.9676013
syc0018-m_at	18.20109903
syc0019-h_at	349.2198612
syc0020-h_at	250.0066432
syc0021-h_at	14.58877796
syc0022-m_at	19.55496661
syc0023-m_at	68.00216707
syc0024-m_at	40.75323124
syc0025-h_at	63.10598852
syc0026-h_at	54.70391239
syc0027-h_at	128.1164275
syc0028-m_at	7.824984394
syc0029-m_at	134.2466512
syc0030-m_at	163.7404225
syc0031-m_at	75.27479333
syc0032-m_at	34.17185935
syc0033-m_at	21.49963647
syc0034-h_at	37.1536695
syc0035-h_at	151.2264178
syc0036-m_at	17.3335824
syc0037-h_at	22.83587378
syc0038-m_at	40.00129026
syc0039-h_at	29.9952229
syc0040-m_at	34.03747082
syc0041-h_at	60.04223393
syc0042-h_at	49.42933245
syc0043-m_at	37.77998775
syc0044-h_at	753.1264107
syc0045-h_at	40.5610802
syc0046-h_at	62.6624039
syc0047-h_at	152.3641063
syc0048-h_at	248.1489885
syc0049-m_at	45.68796733
syc0050-m_at	612.0816997
syc0051-m_at	413.3585331
syc0052-m_at	164.8010962
syc0053-m_at	153.3093324
syc0054-m_at	400.1779923
syc0055-m_at	142.9095558
syc0056-m_at	228.3636931
syc0057-m_at	51.26818092
syc0058-h_at	9.891172618
syc0059-m_at	16.03852691
syc0060-m_at	202.7374002
syc0061-m_at	81.65658098
syc0062-h_at	25.69599421
syc0063-m_at	21.3504228
syc0064-h_at	27.01461971
syc0065-m_at	76.70176655
syc0066-m_at	211.6918407
syc0067-h_at	563.1943355
syc0068-h_at	624.3615374
syc0069-h_at	807.1899496
syc0070-m_at	505.2793885
syc0071-m_at	1112.999312
syc0072-m_at	316.8007191
syc0073-m_at	458.0161858
syc0074-m_at	717.0332544
syc0075-m_at	250.8387242
syc0076-m_at	212.8627815
syc0077-m_at	68.8370703
syc0078-m_at	43.57721546
syc0079-h_at	306.1000581
syc0080-m_at	94.94362304
syc0081-m_at	30.97723714
syc0082-h_at	50.14156281
syc0083-h_at	19.62350736
syc0084-h_at	249.966876
syc0085-h_at	94.7591613
syc0086-h_at	35.83485017
syc0087-m_at	95.50627954
syc0088-m_at	30.08854931
syc0089-m_at	1567.383189
syc0090-m_at	745.7801742
syc0091-m_at	152.3447776
syc0092-m_at	182.3155467
syc0093-h_at	1233.683824
syc0094-h_at	4154.624542
syc0095-m_at	14.66686711
syc0096-m_at	14.34421659
syc0097-m_at	261.8918114
syc0098-m_at	86.08044001
syc0099-m_at	90.11256202
syc0100-h_at	22.92297545
syc0101-h_at	164.6861489
syc0102-h_at	137.5893573
syc0103-h_at	419.5489686
syc0104-h_at	389.2965967
syc0105-m_at	56.39136701
syc0106-h_at	336.7962077
syc0107-h_at	42.93827778
syc0108-m_at	120.1038777
syc0109-h_at	137.2219647
syc0110-h_at	206.6054325
syc0111-m_at	622.8847921
syc0112-m_at	101.0673978
syc0113-h_at	2206.509741
syc0114-h_at	27.1934258
syc0115-m_at	20.93500179
syc0116-m_at	93.6997421
syc0117-m_at	450.7550835
syc0118-m_at	333.0059461
syc0119-m_at	19.04290371
syc0120-m_at	67.61746095
syc0121-m_at	32.31352352
