ID_REF	VALUE
syc0001-h_at	180.6578881
syc0002-h_at	373.4730513
syc0003-m_at	270.8279336
syc0004-m_at	153.7502656
syc0005-m_at	75.34008799
syc0006-h_at	489.0315375
syc0007-m_at	157.4100597
syc0008-m_at	158.2214425
syc0009-m_at	224.6992241
syc0010-h_at	1975.582999
syc0011-m_at	149.8647282
syc0012-h_at	2045.329992
syc0013-m_at	2805.815309
syc0014-m_at	311.2699478
syc0015-h_at	1272.199209
syc0016-m_at	153.3544329
syc0017-m_at	325.6388682
syc0018-m_at	40.25258219
syc0019-h_at	1310.962768
syc0020-h_at	1036.10148
syc0021-h_at	101.5040327
syc0022-m_at	69.32446623
syc0023-m_at	325.1752264
syc0024-m_at	105.8220428
syc0025-h_at	197.9133058
syc0026-h_at	244.1317133
syc0027-h_at	378.7192772
syc0028-m_at	17.36744659
syc0029-m_at	67.44344178
syc0030-m_at	165.5845796
syc0031-m_at	60.58615106
syc0032-m_at	44.057835
syc0033-m_at	33.32911911
syc0034-h_at	316.9165391
syc0035-h_at	554.3885154
syc0036-m_at	59.32641887
syc0037-h_at	177.7315838
syc0038-m_at	154.9388785
syc0039-h_at	159.3888225
syc0040-m_at	102.5590166
syc0041-h_at	193.8626694
syc0042-h_at	248.374534
syc0043-m_at	142.0333959
syc0044-h_at	3651.602589
syc0045-h_at	217.1674371
syc0046-h_at	273.0486558
syc0047-h_at	503.6691326
syc0048-h_at	937.3175588
syc0049-m_at	155.9038734
syc0050-m_at	2530.45976
syc0051-m_at	1492.55758
syc0052-m_at	634.5768063
syc0053-m_at	647.7126846
syc0054-m_at	1412.20317
syc0055-m_at	643.669755
syc0056-m_at	870.2959026
syc0057-m_at	208.0014551
syc0058-h_at	167.9668599
syc0059-m_at	90.21346979
syc0060-m_at	902.18958
syc0061-m_at	323.7820277
syc0062-h_at	73.97418964
syc0063-m_at	462.9918999
syc0064-h_at	87.68855506
syc0065-m_at	340.0226106
syc0066-m_at	637.7178992
syc0067-h_at	65.62758532
syc0068-h_at	56.62666147
syc0069-h_at	60.88413454
syc0070-m_at	3595.375909
syc0071-m_at	4600.980785
syc0072-m_at	1131.909309
syc0073-m_at	3068.805061
syc0074-m_at	3659.793237
syc0075-m_at	1031.443972
syc0076-m_at	973.1236376
syc0077-m_at	391.2618594
syc0078-m_at	155.7996163
syc0079-h_at	1253.953765
syc0080-m_at	374.9633913
syc0081-m_at	148.0076576
syc0082-h_at	234.6372379
syc0083-h_at	135.3276707
syc0084-h_at	1055.110822
syc0085-h_at	449.3722673
syc0086-h_at	194.9543881
syc0087-m_at	461.8785572
syc0088-m_at	85.89886084
syc0089-m_at	5043.901574
syc0090-m_at	2302.518698
syc0091-m_at	583.5084502
syc0092-m_at	660.4540815
syc0093-h_at	3725.371874
syc0094-h_at	11802.34756
syc0095-m_at	35.12375776
syc0096-m_at	39.72202813
syc0097-m_at	862.0512105
syc0098-m_at	364.7532317
syc0099-m_at	352.5858997
syc0100-h_at	156.9262782
syc0101-h_at	540.3152636
syc0102-h_at	608.7648096
syc0103-h_at	1993.906201
syc0104-h_at	1896.87168
syc0105-m_at	166.7238685
syc0106-h_at	1404.765467
syc0107-h_at	261.2962066
syc0108-m_at	497.7307276
syc0109-h_at	531.2748118
syc0110-h_at	1160.11795
syc0111-m_at	1487.895318
syc0112-m_at	267.9298364
syc0113-h_at	8374.471868
syc0114-h_at	114.2773267
syc0115-m_at	65.92023779
syc0116-m_at	403.4391562
syc0117-m_at	1077.506401
syc0118-m_at	1443.430564
syc0119-m_at	93.76671937
syc0120-m_at	278.8015424
syc0121-m_at	139.8774193
syc0122-m_at	5905.597359
syc0123-h_at	457.8206137
syc0124-m_at	480.0317152
syc0125-h_at	2876.224717
syc0126-m_at	399.0577404
syc0127-m_at	602.2036172
syc0128-h_at	200.2236667
syc0129-h_at	9965.445678
syc0130-h_at	10507.76553
syc0131-h_at	709.6203228
syc0132-h_at	1296.178689
syc0133-h_at	3036.512575
syc0134-h_at	4217.258953
syc0135-h_at	8062.524447
syc0136-h_at	353.1355102
syc0137-h_at	697.9711318
syc0138-h_at	284.4956115
syc0139-h_at	709.5907634
