ID_REF	VALUE
syc0001-h_at	164.4221159
syc0002-h_at	320.391487
syc0003-m_at	328.8277964
syc0004-m_at	175.1903363
syc0005-m_at	106.90419
syc0006-h_at	537.2509287
syc0007-m_at	189.7985482
syc0008-m_at	183.0709633
syc0009-m_at	236.5479717
syc0010-h_at	2304.80185
syc0011-m_at	166.5321664
syc0012-h_at	1992.793068
syc0013-m_at	2655.060501
syc0014-m_at	335.2154215
syc0015-h_at	1161.003417
syc0016-m_at	132.2836647
syc0017-m_at	366.5477834
syc0018-m_at	52.2854599
syc0019-h_at	1352.417545
syc0020-h_at	1000.482191
syc0021-h_at	72.65435439
syc0022-m_at	63.32051699
syc0023-m_at	381.0878124
syc0024-m_at	124.6697543
syc0025-h_at	211.295973
syc0026-h_at	227.7253781
syc0027-h_at	335.2210855
syc0028-m_at	24.40046017
syc0029-m_at	64.84338645
syc0030-m_at	131.5595563
syc0031-m_at	82.14890324
syc0032-m_at	75.84121524
syc0033-m_at	50.56393239
syc0034-h_at	314.9183123
syc0035-h_at	574.5519792
syc0036-m_at	67.87133752
syc0037-h_at	165.1104585
syc0038-m_at	172.0192802
syc0039-h_at	176.2103076
syc0040-m_at	193.769486
syc0041-h_at	219.4774211
syc0042-h_at	228.8724208
syc0043-m_at	244.6151305
syc0044-h_at	2840.741597
syc0045-h_at	261.3188878
syc0046-h_at	337.8018764
syc0047-h_at	519.0543749
syc0048-h_at	991.7005002
syc0049-m_at	193.6154241
syc0050-m_at	2617.378405
syc0051-m_at	1618.540064
syc0052-m_at	753.1496633
syc0053-m_at	702.7652443
syc0054-m_at	1536.123718
syc0055-m_at	753.3404113
syc0056-m_at	922.9913675
syc0057-m_at	243.8182289
syc0058-h_at	178.2840489
syc0059-m_at	116.2947372
syc0060-m_at	1076.351138
syc0061-m_at	455.7898853
syc0062-h_at	97.51874212
syc0063-m_at	365.2762846
syc0064-h_at	102.5476874
syc0065-m_at	405.1003283
syc0066-m_at	780.0069076
syc0067-h_at	116.76034
syc0068-h_at	110.8087387
syc0069-h_at	116.0839092
syc0070-m_at	2566.124784
syc0071-m_at	4436.126875
syc0072-m_at	1302.809843
syc0073-m_at	2798.30792
syc0074-m_at	3086.5018
syc0075-m_at	1179.02111
syc0076-m_at	1020.727599
syc0077-m_at	413.3595399
syc0078-m_at	202.8583274
syc0079-h_at	1135.912698
syc0080-m_at	358.8413163
syc0081-m_at	192.4261114
syc0082-h_at	231.5824323
syc0083-h_at	115.597739
syc0084-h_at	944.0809775
syc0085-h_at	422.8237575
syc0086-h_at	210.4371938
syc0087-m_at	494.0554614
syc0088-m_at	135.8702398
syc0089-m_at	5669.684619
syc0090-m_at	2455.971668
syc0091-m_at	664.9205666
syc0092-m_at	867.3123133
syc0093-h_at	3906.344569
syc0094-h_at	10877.40857
syc0095-m_at	54.99775335
syc0096-m_at	50.48425168
syc0097-m_at	1011.645613
syc0098-m_at	419.6086679
syc0099-m_at	378.3679429
syc0100-h_at	179.5046284
syc0101-h_at	712.1552094
syc0102-h_at	706.8896291
syc0103-h_at	2039.587068
syc0104-h_at	1782.134654
syc0105-m_at	273.0738721
syc0106-h_at	1183.235822
syc0107-h_at	258.0842992
syc0108-m_at	705.4134899
syc0109-h_at	523.0037135
syc0110-h_at	1099.514749
syc0111-m_at	1586.541659
syc0112-m_at	335.843616
syc0113-h_at	7288.498843
syc0114-h_at	109.82232
syc0115-m_at	80.67396845
syc0116-m_at	451.2759127
syc0117-m_at	1022.628499
syc0118-m_at	1056.146202
syc0119-m_at	141.0434606
syc0120-m_at	300.2517545
syc0121-m_at	155.0117495
syc0122-m_at	5713.43627
syc0123-h_at	559.0528196
syc0124-m_at	410.7446651
syc0125-h_at	2577.945526
syc0126-m_at	390.8508561
syc0127-m_at	827.9256284
syc0128-h_at	283.6542864
syc0129-h_at	8381.180854
syc0130-h_at	8725.844955
syc0131-h_at	734.6356175
syc0132-h_at	1454.27985
syc0133-h_at	3074.458942
syc0134-h_at	4653.174044
syc0135-h_at	7772.370655
syc0136-h_at	344.3767152
syc0137-h_at	706.8889275
syc0138-h_at	274.9889496
syc0139-h_at	673.1530173
syc0140-m_at	2948.842784
syc0141-m_at	412.0190262
syc0143-h_at	133.6936034
syc0144-m_at	896.8002181
syc0145-m_at	238.1916773
syc0146-m_at	2586.940506
syc0147-h_at	169.0035219
syc0148-h_at	90.97106073
syc0149-h_at	191.9482354
syc0150-m_at	270.4942459
syc0151-h_at	154.1505304
syc0152-m_at	282.1599599
syc0153-m_at	125.5968248
syc0154-h_at	249.0199898
syc0155-m_at	629.5951486
syc0156-m_at	399.3940847
syc0157-m_at	359.8613973
syc0158-m_at	121.9988856
syc0159-h_at	2288.126131
syc0160-m_at	214.2798256
syc0161-h_at	194.6382205
syc0162-h_at	261.713786
syc0163-h_at	67.68156145
syc0164-m_at	39.28883741
syc0165-h_at	51.53497179
syc0166-m_at	1041.916388
syc0167-m_s_at	6758.842803
syc0168-h_at	157.0896033
syc0169-h_at	353.9840979
syc0170-m_at	284.1878193
syc0171-m_at	618.926897
syc0172-h_at	205.7629538
syc0173-m_at	3031.670495
