ID_REF	VALUE
syc0001-h_at	117.9946461
syc0002-h_at	279.3754543
syc0003-m_at	322.5948142
syc0004-m_at	171.5163248
syc0005-m_at	84.72802306
syc0006-h_at	284.1637844
syc0007-m_at	183.9695509
syc0008-m_at	258.4754198
syc0009-m_at	258.7550201
syc0010-h_at	1880.745339
syc0011-m_at	115.6672202
syc0012-h_at	1697.507972
syc0013-m_at	2106.937667
syc0014-m_at	824.3046217
syc0015-h_at	5666.618905
syc0016-m_at	152.3286613
syc0017-m_at	418.3231093
syc0018-m_at	84.75625766
syc0019-h_at	1601.869034
syc0020-h_at	968.5369085
syc0021-h_at	76.49707239
syc0022-m_at	50.99866
syc0023-m_at	272.2014668
syc0024-m_at	110.849416
syc0025-h_at	238.360319
syc0026-h_at	218.6890109
syc0027-h_at	446.1531908
syc0028-m_at	21.60437232
syc0029-m_at	218.4452683
syc0030-m_at	339.4059061
syc0031-m_at	150.9024496
syc0032-m_at	110.2556733
syc0033-m_at	68.42222428
syc0034-h_at	227.6015054
syc0035-h_at	424.5883474
syc0036-m_at	56.11234698
syc0037-h_at	155.9915922
syc0038-m_at	149.8249463
syc0039-h_at	86.33897947
syc0040-m_at	181.700197
syc0041-h_at	202.1788388
syc0042-h_at	172.2279873
syc0043-m_at	188.2926717
syc0044-h_at	3790.88778
syc0045-h_at	220.5282842
syc0046-h_at	270.9623758
syc0047-h_at	460.7599556
syc0048-h_at	786.5027901
syc0049-m_at	108.1086683
syc0050-m_at	1910.743227
syc0051-m_at	1366.023686
syc0052-m_at	565.8315751
syc0053-m_at	562.999965
syc0054-m_at	1358.315691
syc0055-m_at	588.8797352
syc0056-m_at	915.7076121
syc0057-m_at	195.413767
syc0058-h_at	112.9461306
syc0059-m_at	85.05485997
syc0060-m_at	965.1525723
syc0061-m_at	300.9113814
syc0062-h_at	87.04468585
syc0063-m_at	465.5317909
syc0064-h_at	88.63856025
syc0065-m_at	315.2405116
syc0066-m_at	674.0583386
syc0067-h_at	794.3430056
syc0068-h_at	904.0551104
syc0069-h_at	959.5983955
syc0070-m_at	2117.2942
syc0071-m_at	3863.079867
syc0072-m_at	1222.530433
syc0073-m_at	2345.272412
syc0074-m_at	2651.421609
syc0075-m_at	905.6525731
syc0076-m_at	928.9273436
syc0077-m_at	279.5644024
syc0078-m_at	131.4655026
syc0079-h_at	1598.778784
syc0080-m_at	352.015869
syc0081-m_at	158.9921131
syc0082-h_at	218.3976234
syc0083-h_at	59.39104046
syc0084-h_at	1153.566922
syc0085-h_at	380.0651631
syc0086-h_at	146.9520306
syc0087-m_at	257.4047026
syc0088-m_at	100.2527756
syc0089-m_at	5764.912401
syc0090-m_at	2307.957954
syc0091-m_at	539.16426
syc0092-m_at	779.5464691
syc0093-h_at	4116.103891
syc0094-h_at	12320.93253
syc0095-m_at	46.92190205
syc0096-m_at	52.82825836
syc0097-m_at	1615.266304
syc0098-m_at	344.4547413
syc0099-m_at	383.2320206
syc0100-h_at	148.001376
syc0101-h_at	519.4912953
syc0102-h_at	437.9257901
syc0103-h_at	1377.250262
syc0104-h_at	1797.364055
syc0105-m_at	247.5766221
syc0106-h_at	1199.573741
syc0107-h_at	249.8017812
syc0108-m_at	487.0560757
syc0109-h_at	512.5926913
syc0110-h_at	841.1941051
syc0111-m_at	2373.544516
syc0112-m_at	423.9590004
syc0113-h_at	7859.558231
syc0114-h_at	116.8798555
syc0115-m_at	88.97691042
syc0116-m_at	378.4798852
syc0117-m_at	1415.546888
syc0118-m_at	1284.61258
syc0119-m_at	104.2980189
syc0120-m_at	246.5647549
syc0121-m_at	115.1684008
syc0122-m_at	5360.485012
syc0123-h_at	364.798971
syc0124-m_at	384.4634625
syc0125-h_at	2533.576626
syc0126-m_at	451.3231125
syc0127-m_at	965.2780121
syc0128-h_at	183.1376942
syc0129-h_at	8718.657249
syc0130-h_at	9612.198407
syc0131-h_at	696.8397347
syc0132-h_at	1067.360953
syc0133-h_at	2280.759986
syc0134-h_at	4036.820025
syc0135-h_at	7560.132219
syc0136-h_at	440.8684984
syc0137-h_at	856.8326512
syc0138-h_at	217.7964544
syc0139-h_at	674.8322906
syc0140-m_at	2337.565175
syc0141-m_at	265.3487543
syc0143-h_at	143.5554915
syc0144-m_at	1313.572774
syc0145-m_at	306.1546728
syc0146-m_at	2168.343198
syc0147-h_at	160.3366946
syc0148-h_at	90.09306918
syc0149-h_at	141.0598078
syc0150-m_at	262.4031945
syc0151-h_at	118.9098479
syc0152-m_at	217.6603025
syc0153-m_at	184.8183858
syc0154-h_at	493.8467368
syc0155-m_at	665.0037845
syc0156-m_at	363.5539311
syc0157-m_at	350.4387919
syc0158-m_at	67.7925262
syc0159-h_at	3900.502543
syc0160-m_at	350.7614088
syc0161-h_at	191.3431598
syc0162-h_at	192.4856056
syc0163-h_at	45.54616225
syc0164-m_at	47.79890887
syc0165-h_at	251.7164664
syc0166-m_at	927.3912059
syc0167-m_s_at	8124.567319
syc0168-h_at	112.5334333
syc0169-h_at	315.9577527
syc0170-m_at	254.913606
syc0171-m_at	637.6009671
syc0172-h_at	167.5896437
syc0173-m_at	2400.280217
syc0174-h_at	197.0225595
syc0175-h_at	206.7464856
syc0176-h_at	202.0611277
syc0177-h_at	149.6697755
syc0178-h_at	479.6861439
syc0179-m_at	156.0068468
syc0180-h_at	558.784288
syc0181-m_at	480.8937923
syc0182-m_at	267.7515208
syc0183-m_at	185.0474038
syc0184-m_at	1038.196464
syc0185-h_at	201.231252
syc0186-m_at	173.6741432
syc0187-h_at	251.6817849
syc0188-h_at	492.5076691
syc0189-h_at	117.3115651
syc0190-m_at	250.5747554
syc0191-m_at	283.2788508
syc0192-h_at	696.0771167
syc0193-h_at	380.0249764
syc0194-h_at	394.1026419
syc0195-h_at	332.3458571
syc0196-m_at	480.4679643
syc0197-m_at	352.9446486
syc0198-m_at	125.9652281
syc0199-m_at	143.163997
syc0200-m_at	326.7880992
syc0201-m_at	153.1862128
syc0202-h_at	98.31477486
syc0203-h_at	285.4486843
syc0204-h_at	1150.209944
syc0205-m_at	201.8748066
syc0206-m_at	190.4868718
syc0207-m_at	129.2571099
syc0208-h_at	939.6749936
syc0209-h_at	2048.232187
syc0210-h_at	2364.547768
syc0211-h_at	2148.400295
syc0212-h_at	314.781149
syc0213-h_at	192.6622813
syc0214-m_at	1348.245248
syc0215-m_at	1202.528989
syc0216-m_at	1421.717107
syc0217-h_at	204.4854991
syc0218-h_at	84.72920379
syc0219-h_at	152.822272
syc0220-h_at	111.8572221
syc0221-h_at	100.7635456
syc0222-h_at	250.2121098
syc0223-h_at	491.6522585
syc0224-h_at	1043.07788
syc0225-h_at	747.2707753
syc0226-h_at	1530.055372
syc0227-h_at	116.854875
syc0228-h_at	284.7480592
syc0229-h_at	170.1942423
syc0230-m_at	263.6313383
syc0231-h_at	93.53478384
syc0232-h_at	10604.18184
syc0233-m_at	297.2790527
syc0234-m_at	201.2098225
syc0235-h_at	222.8737581
syc0236-h_at	81.43702992
syc0237-h_at	229.5539205
syc0238-m_at	129.91588
syc0239-m_at	217.2053731
syc0240-m_at	2564.139697
syc0241-h_at	631.6095302
syc0242-m_at	99.28346455
syc0243-m_at	322.3491764
syc0244-h_at	485.2631783
syc0245-h_at	100.2003316
syc0246-h_at	335.904695
syc0247-h_at	339.7475875
syc0248-m_at	1045.402402
syc0249-m_at	340.3914509
syc0250-m_at	1102.615441
syc0251-m_at	650.7738145
syc0252-h_at	619.3677316
syc0253-h_at	115.1249126
syc0254-h_at	135.5097191
syc0255-m_at	420.2087827
syc0256-h_at	364.8123844
syc0257-h_at	637.425886
syc0258-h_at	89.68649847
syc0259-m_at	262.7537264
syc0260-h_at	545.6929195
syc0261-m_at	609.9780551
syc0262-m_at	231.7516901
syc0263-h_at	211.8588928
syc0264-m_at	2997.723902
syc0265-h_at	522.9628882
syc0266-h_at	54.30580122
syc0267-h_at	1054.130061
syc0268-h_at	54.96392692
syc0269-m_at	97.37248016
syc0270-m_at	360.8882158
syc0271-m_at	193.1655041
