ID_REF	VALUE
syc0001-h_at	156.7521922
syc0002-h_at	209.7456837
syc0003-m_at	328.1760644
syc0004-m_at	265.1800504
syc0005-m_at	128.1187978
syc0006-h_at	381.5889221
syc0007-m_at	191.9437196
syc0008-m_at	224.7294284
syc0009-m_at	302.0583416
syc0010-h_at	1968.896852
syc0011-m_at	90.23123673
syc0012-h_at	1766.408508
syc0013-m_at	2170.841437
syc0014-m_at	723.5504458
syc0015-h_at	6927.663632
syc0016-m_at	230.2544549
syc0017-m_at	420.6240255
syc0018-m_at	39.04100126
syc0019-h_at	1773.426102
syc0020-h_at	1086.098436
syc0021-h_at	103.3833699
syc0022-m_at	104.3479743
syc0023-m_at	225.4117824
syc0024-m_at	124.3816936
syc0025-h_at	279.2138666
syc0026-h_at	446.4328244
syc0027-h_at	468.4561511
syc0028-m_at	19.46578861
syc0029-m_at	330.5771985
syc0030-m_at	430.7496305
syc0031-m_at	259.9755988
syc0032-m_at	106.7790203
syc0033-m_at	56.70100607
syc0034-h_at	223.6619823
syc0035-h_at	504.7756811
syc0036-m_at	87.41029632
syc0037-h_at	88.51159297
syc0038-m_at	164.29494
syc0039-h_at	67.84822559
syc0040-m_at	134.7073114
syc0041-h_at	227.6019867
syc0042-h_at	253.797184
syc0043-m_at	113.4099231
syc0044-h_at	4336.636378
syc0045-h_at	236.7148271
syc0046-h_at	273.4221576
syc0047-h_at	397.1253123
syc0048-h_at	797.9261437
syc0049-m_at	231.1652416
syc0050-m_at	2206.500416
syc0051-m_at	1420.201637
syc0052-m_at	643.2604343
syc0053-m_at	441.0008361
syc0054-m_at	950.7787415
syc0055-m_at	493.7015499
syc0056-m_at	1001.009833
syc0057-m_at	223.3368024
syc0058-h_at	24.70428715
syc0059-m_at	143.8005043
syc0060-m_at	1059.052941
syc0061-m_at	418.4079622
syc0062-h_at	100.1331197
syc0063-m_at	227.98912
syc0064-h_at	108.6484325
syc0065-m_at	363.8245315
syc0066-m_at	589.0633428
syc0067-h_at	1573.502859
syc0068-h_at	1824.86057
syc0069-h_at	2081.288861
syc0070-m_at	2708.638693
syc0071-m_at	4580.320909
syc0072-m_at	1121.866361
syc0073-m_at	1685.62624
syc0074-m_at	2827.375881
syc0075-m_at	738.6628593
syc0076-m_at	762.6175391
syc0077-m_at	300.2100921
syc0078-m_at	207.4650182
syc0079-h_at	1898.206322
syc0080-m_at	380.3886669
syc0081-m_at	164.5479994
syc0082-h_at	291.9822238
syc0083-h_at	35.73073512
syc0084-h_at	1244.855914
syc0085-h_at	349.7213032
syc0086-h_at	172.6117064
syc0087-m_at	361.8615914
syc0088-m_at	101.1174139
syc0089-m_at	6920.341442
