ID_REF	VALUE
syc0001-h_at	11.55766226
syc0002-h_at	18.70627376
syc0003-m_at	29.09339759
syc0004-m_at	14.90783927
syc0005-m_at	8.976947143
syc0006-h_at	17.62407139
syc0007-m_at	19.49882147
syc0008-m_at	15.01385609
syc0009-m_at	14.41404433
syc0010-h_at	18.32841856
syc0011-m_at	20.37807785
syc0012-h_at	4.674769524
syc0013-m_at	23.22286643
syc0014-m_at	12.73473755
syc0015-h_at	17.57328927
syc0016-m_at	8.068366634
syc0017-m_at	10.58063344
syc0018-m_at	0.621500943
syc0019-h_at	55.77436755
syc0020-h_at	21.09000509
syc0021-h_at	6.159706251
syc0022-m_at	6.317758443
syc0023-m_at	4.39367893
syc0024-m_at	1.598165931
syc0025-h_at	2.7526037
syc0026-h_at	5.156000938
syc0027-h_at	12.80156278
syc0028-m_at	0.326041016
syc0029-m_at	18.0757302
syc0030-m_at	25.03095863
syc0031-m_at	17.88177879
syc0032-m_at	20.22604648
syc0033-m_at	14.07805378
syc0034-h_at	2.114436476
syc0035-h_at	16.00431671
syc0036-m_at	7.451087457
syc0037-h_at	4.452995387
syc0038-m_at	13.93859393
syc0039-h_at	9.086144165
syc0040-m_at	4.448078572
syc0041-h_at	11.69808931
syc0042-h_at	20.20867735
syc0043-m_at	10.6585999
syc0044-h_at	21.78292552
syc0045-h_at	9.271104045
syc0046-h_at	8.159712028
syc0047-h_at	7.055787473
syc0048-h_at	4.652793534
syc0049-m_at	16.17100763
syc0050-m_at	0.73681374
syc0051-m_at	15.61662368
syc0052-m_at	13.8936237
syc0053-m_at	9.242925991
syc0054-m_at	12.20702098
syc0055-m_at	14.06290841
syc0056-m_at	21.18838389
syc0057-m_at	15.15994597
syc0058-h_at	2.680785102
syc0059-m_at	6.028666142
syc0060-m_at	16.04317638
syc0061-m_at	16.28788184
syc0062-h_at	5.961470658
syc0063-m_at	15.07736043
syc0064-h_at	7.906717964
syc0065-m_at	7.516611475
syc0066-m_at	4.356143932
syc0067-h_at	7.061399666
syc0068-h_at	7.045853817
syc0069-h_at	11.98844817
syc0070-m_at	37.405637
syc0071-m_at	53.4847979
syc0072-m_at	28.65182974
syc0073-m_at	13.93123635
syc0074-m_at	17.71667616
syc0075-m_at	19.92700505
syc0076-m_at	13.95289574
syc0077-m_at	8.907187718
syc0078-m_at	10.34035621
syc0079-h_at	1.677566997
syc0080-m_at	1.719548153
syc0081-m_at	6.517288853
syc0082-h_at	16.74941566
syc0083-h_at	2.204888468
syc0084-h_at	23.92381546
syc0085-h_at	10.20181447
syc0086-h_at	1.809840917
syc0087-m_at	6.238642659
syc0088-m_at	11.1251779
syc0089-m_at	10.83304371
syc0090-m_at	3.715562953
syc0091-m_at	12.06501696
syc0092-m_at	17.53796292
syc0093-h_at	26.99290706
syc0094-h_at	63.22165781
syc0095-m_at	12.52324807
syc0096-m_at	15.99597487
syc0097-m_at	13.13919896
syc0098-m_at	17.60490806
syc0099-m_at	8.998023814
syc0100-h_at	9.413237067
syc0101-h_at	16.97552286
syc0102-h_at	2.955623231
syc0103-h_at	35.36585282
syc0104-h_at	5.632908956
syc0105-m_at	2.239844017
syc0106-h_at	16.66540498
syc0107-h_at	2.875773801
syc0108-m_at	8.235694472
syc0109-h_at	0.928744262
syc0110-h_at	1.729296572
syc0111-m_at	18.29957192
syc0112-m_at	9.620432216
syc0113-h_at	92.31340253
syc0114-h_at	6.779932719
syc0115-m_at	6.785257496
syc0116-m_at	2.875026954
syc0117-m_at	5.646714009
syc0118-m_at	10.61716502
syc0119-m_at	0.925696708
syc0120-m_at	3.127442372
syc0121-m_at	10.70800046
syc0122-m_at	8.37208887
syc0123-h_at	10.82894673
syc0124-m_at	1.66840219
syc0125-h_at	75.6911471
syc0126-m_at	24.63501315
syc0127-m_at	26.23817277
syc0128-h_at	1.654826978
syc0129-h_at	82.25572712
syc0130-h_at	28.19054933
syc0131-h_at	14.65671225
syc0132-h_at	31.02173553
syc0133-h_at	13.21018275
syc0134-h_at	19.36990434
syc0135-h_at	61.72625722
syc0136-h_at	23.73042624
syc0137-h_at	48.00396417
syc0138-h_at	6.712853265
syc0139-h_at	22.46051877
syc0140-m_at	10.17740543
syc0141-m_at	7.559841526
syc0143-h_at	1.710606046
syc0144-m_at	16.34647793
syc0145-m_at	2.977333877
syc0146-m_at	1.674807
syc0147-h_at	13.96141239
syc0148-h_at	6.063863167
syc0149-h_at	0.569221313
syc0150-m_at	20.89433171
syc0151-h_at	12.37526365
syc0152-m_at	14.41548398
syc0153-m_at	18.45379722
syc0154-h_at	3.842087795
syc0155-m_at	7.459404225
syc0156-m_at	5.710233591
syc0157-m_at	15.16770925
syc0158-m_at	3.739989706
syc0159-h_at	7.687095576
syc0160-m_at	0.614576318
syc0161-h_at	8.3467326
syc0162-h_at	7.293785641
syc0163-h_at	5.794101234
syc0164-m_at	5.361787591
syc0165-h_at	14.23378947
syc0166-m_at	9.540348069
syc0167-m_s_at	54.41500595
syc0168-h_at	19.14823306
syc0169-h_at	11.28665312
syc0170-m_at	1.466474821
syc0171-m_at	10.64172323
syc0172-h_at	14.97018392
syc0173-m_at	9.083416149
syc0174-h_at	30.23277918
syc0175-h_at	16.48689993
syc0176-h_at	1.492702003
syc0177-h_at	9.493986571
syc0178-h_at	5.514042958
syc0179-m_at	4.621072274
syc0180-h_at	25.91930919
syc0181-m_at	8.663213501
syc0182-m_at	9.307059357
syc0183-m_at	12.16464864
syc0184-m_at	11.49896616
syc0185-h_at	5.566668981
syc0186-m_at	5.047735752
syc0187-h_at	16.68512446
syc0188-h_at	1.520314423
syc0189-h_at	9.222042906
syc0190-m_at	1.333510794
syc0191-m_at	5.318065962
syc0192-h_at	14.16348673
syc0193-h_at	14.67258686
syc0194-h_at	10.16948026
syc0195-h_at	7.784427802
syc0196-m_at	15.76993095
syc0197-m_at	2.844582839
syc0198-m_at	14.81228761
syc0199-m_at	28.59430134
syc0200-m_at	36.9935481
syc0201-m_at	28.80755743
syc0202-h_at	9.768929076
syc0203-h_at	12.84926667
syc0204-h_at	11.67618278
syc0205-m_at	10.27638147
syc0206-m_at	3.97371172
syc0207-m_at	15.45722758
syc0208-h_at	11.57956593
syc0209-h_at	8.598804604
syc0210-h_at	4.179843516
syc0211-h_at	3.751795333
syc0212-h_at	11.89827795
syc0213-h_at	7.799845253
syc0214-m_at	22.20812662
syc0215-m_at	3.342078998
syc0216-m_at	11.44265516
syc0217-h_at	25.55434634
syc0218-h_at	2.839747186
syc0219-h_at	13.66214638
syc0220-h_at	20.24188988
syc0221-h_at	12.05343784
syc0222-h_at	20.25767971
syc0223-h_at	8.719374712
syc0224-h_at	13.16087361
syc0225-h_at	9.21087724
syc0226-h_at	3.284769724
syc0227-h_at	9.803908573
syc0228-h_at	13.56702956
syc0229-h_at	2.387786353
syc0230-m_at	4.94196952
syc0231-h_at	2.15893263
syc0232-h_at	49.94587222
syc0233-m_at	18.57990785
syc0234-m_at	14.71595451
syc0235-h_at	20.65613452
syc0236-h_at	9.872578191
syc0237-h_at	21.07701462
syc0238-m_at	7.841641131
syc0239-m_at	1.836376939
syc0240-m_at	15.39556586
syc0241-h_at	8.141827165
syc0242-m_at	1.690776186
syc0243-m_at	11.49770244
syc0244-h_at	17.83339018
syc0245-h_at	1.242046983
syc0246-h_at	16.30508025
syc0247-h_at	3.327996523
syc0248-m_at	20.15247425
syc0249-m_at	2.275428297
syc0250-m_at	4.937917389
syc0251-m_at	0.881892502
syc0252-h_at	32.36114074
syc0253-h_at	12.38841971
syc0254-h_at	1.260849474
syc0255-m_at	15.99450658
syc0256-h_at	88.14712658
syc0257-h_at	6.428678479
syc0258-h_at	2.190529837
syc0259-m_at	0.546788946
syc0260-h_at	3.001539774
syc0261-m_at	12.04058931
syc0262-m_at	0.664691458
syc0263-h_at	1.016707271
syc0264-m_at	61.86214273
syc0265-h_at	9.763271524
syc0266-h_at	1.680082746
syc0267-h_at	16.02406531
syc0268-h_at	7.74082477
syc0269-m_at	4.008509685
syc0270-m_at	0.463276323
syc0271-m_at	1.343389354
syc0272-m_at	2.569118427
syc0274-m_at	11.69139393
syc0275-m_at	3.666355585
syc0276-m_at	90.4191241
syc0277-m_at	33.93903269
syc0278-m_at	1.542209499
syc0279-m_at	5.571336017
syc0280-m_at	7.337757838
syc0281-h_at	20.30445057
syc0282-m_at	7.698153086
syc0283-m_at	12.32224299
syc0284-h_at	5.675645171
syc0285-m_at	8.77786717
syc0286-m_at	14.01316397
syc0287-m_at	13.93319905
syc0288-m_at	13.16457531
syc0289-h_at	12.83681081
syc0290-m_at	1.943245029
syc0291-m_at	27.10598323
syc0292-m_at	14.11046072
syc0293-h_at	15.79642034
syc0294-h_at	8.890314931
syc0295-h_at	0.695441974
syc0296-h_at	9.204439818
syc0297-h_at	3.063075808
syc0298-m_at	8.246372136
syc0299-h_at	15.92804372
syc0300-h_at	8.873187001
syc0301-h_at	6.756999285
syc0302-m_at	8.952430042
