ID_REF	VALUE
syc0001-h_at	139.7110696
syc0002-h_at	318.8380084
syc0003-m_at	257.0378375
syc0004-m_at	169.4354058
syc0005-m_at	84.04798703
syc0006-h_at	451.2772182
syc0007-m_at	194.9567318
syc0008-m_at	187.1416724
syc0009-m_at	207.1981513
syc0010-h_at	2278.244384
syc0011-m_at	171.8135359
syc0012-h_at	1832.244711
syc0013-m_at	2622.824262
syc0014-m_at	348.5599569
syc0015-h_at	1904.975619
syc0016-m_at	157.0622566
syc0017-m_at	326.0479972
syc0018-m_at	36.48261577
syc0019-h_at	1513.39325
syc0020-h_at	966.9989008
syc0021-h_at	62.6529794
syc0022-m_at	71.4996913
syc0023-m_at	464.087371
syc0024-m_at	102.1401499
syc0025-h_at	213.0900733
syc0026-h_at	275.8301559
syc0027-h_at	446.9110509
syc0028-m_at	6.882129867
syc0029-m_at	78.93705414
syc0030-m_at	152.7638543
syc0031-m_at	79.96048537
syc0032-m_at	73.820093
syc0033-m_at	41.34427563
syc0034-h_at	276.1981865
syc0035-h_at	542.4929254
syc0036-m_at	59.15891654
syc0037-h_at	121.2557025
syc0038-m_at	118.0741702
syc0039-h_at	134.3313508
syc0040-m_at	122.466271
syc0041-h_at	221.2808874
syc0042-h_at	208.2028759
syc0043-m_at	167.3145069
syc0044-h_at	3036.376184
syc0045-h_at	229.3156386
syc0046-h_at	242.4070741
syc0047-h_at	586.7214745
syc0048-h_at	1034.176048
syc0049-m_at	175.4681631
syc0050-m_at	2388.71123
syc0051-m_at	1457.643731
syc0052-m_at	571.7003496
syc0053-m_at	493.6784779
syc0054-m_at	1261.535395
syc0055-m_at	606.6398595
syc0056-m_at	782.0399074
syc0057-m_at	195.2315592
syc0058-h_at	84.98811292
syc0059-m_at	74.48501235
syc0060-m_at	1204.473246
syc0061-m_at	347.7802978
syc0062-h_at	83.69764712
syc0063-m_at	129.6768631
syc0064-h_at	82.65343695
syc0065-m_at	370.1732537
syc0066-m_at	616.7738877
syc0067-h_at	108.6790583
syc0068-h_at	101.1214678
syc0069-h_at	107.0265187
syc0070-m_at	2573.648716
syc0071-m_at	4638.948284
syc0072-m_at	1088.945751
syc0073-m_at	2638.62419
syc0074-m_at	3323.409285
syc0075-m_at	1030.567982
syc0076-m_at	1068.796025
syc0077-m_at	361.6780401
syc0078-m_at	168.6538055
syc0079-h_at	1226.090715
syc0080-m_at	321.9443556
syc0081-m_at	164.4023168
syc0082-h_at	188.7599282
syc0083-h_at	87.08369116
syc0084-h_at	746.2022181
syc0085-h_at	371.7864469
syc0086-h_at	140.1774625
syc0087-m_at	472.0051651
syc0088-m_at	108.4023245
syc0089-m_at	6310.375379
syc0090-m_at	2897.08176
syc0091-m_at	639.0566517
syc0092-m_at	799.7870908
syc0093-h_at	3916.174852
syc0094-h_at	12348.16889
syc0095-m_at	39.16190739
syc0096-m_at	41.59404653
syc0097-m_at	852.0448285
syc0098-m_at	262.0250331
syc0099-m_at	298.9253974
syc0100-h_at	149.1448226
syc0101-h_at	579.0664624
syc0102-h_at	511.5321831
syc0103-h_at	2022.866771
syc0104-h_at	1730.955124
syc0105-m_at	179.2276304
syc0106-h_at	1247.608809
syc0107-h_at	257.5081139
syc0108-m_at	663.1691462
syc0109-h_at	564.1622509
syc0110-h_at	1081.150855
syc0111-m_at	1947.043948
syc0112-m_at	343.9540183
syc0113-h_at	7536.812315
syc0114-h_at	106.6080593
syc0115-m_at	105.4193559
syc0116-m_at	427.6257248
syc0117-m_at	807.2030264
syc0118-m_at	913.6645792
syc0119-m_at	73.19658139
syc0120-m_at	261.6302437
syc0121-m_at	156.4626612
syc0122-m_at	6185.618572
syc0123-h_at	482.6028394
syc0124-m_at	449.015736
