ID_REF	VALUE
syc0001-h_at	199.3590576
syc0002-h_at	312.2839238
syc0003-m_at	264.1803447
syc0004-m_at	198.8512514
syc0005-m_at	93.54108465
syc0006-h_at	428.0773316
syc0007-m_at	227.4251247
syc0008-m_at	164.7754425
syc0009-m_at	228.9133572
syc0010-h_at	2219.513397
syc0011-m_at	121.9759715
syc0012-h_at	2067.134649
syc0013-m_at	2639.061639
syc0014-m_at	310.7251309
syc0015-h_at	1297.633553
syc0016-m_at	205.5002877
syc0017-m_at	332.2454737
syc0018-m_at	7.559044845
syc0019-h_at	1661.594957
syc0020-h_at	1075.09972
syc0021-h_at	66.75314918
syc0022-m_at	81.2946408
syc0023-m_at	447.4409918
syc0024-m_at	105.930701
syc0025-h_at	211.1423497
syc0026-h_at	262.0793845
syc0027-h_at	304.0970536
syc0028-m_at	8.599088948
syc0029-m_at	19.56433446
syc0030-m_at	220.6011883
syc0031-m_at	9.314454881
syc0032-m_at	39.99890313
syc0033-m_at	41.77458569
syc0034-h_at	353.1424293
syc0035-h_at	565.6405343
syc0036-m_at	66.92098423
syc0037-h_at	127.2182649
syc0038-m_at	176.6163718
syc0039-h_at	114.0710041
syc0040-m_at	106.1291413
syc0041-h_at	203.0344377
syc0042-h_at	280.5204275
syc0043-m_at	159.1848504
syc0044-h_at	3621.915682
syc0045-h_at	243.6935023
syc0046-h_at	349.6739776
syc0047-h_at	466.907541
syc0048-h_at	971.3460077
syc0049-m_at	282.1685941
syc0050-m_at	2493.257421
syc0051-m_at	1621.101478
syc0052-m_at	685.4009446
syc0053-m_at	688.8433875
syc0054-m_at	1113.772304
syc0055-m_at	668.0515214
syc0056-m_at	867.1090889
syc0057-m_at	218.9831035
syc0058-h_at	61.25088508
syc0059-m_at	166.7384978
syc0060-m_at	1133.422642
syc0061-m_at	373.4086717
syc0062-h_at	74.76241232
syc0063-m_at	115.6960213
syc0064-h_at	130.6602737
syc0065-m_at	324.3125616
syc0066-m_at	599.1027783
syc0067-h_at	116.9182755
syc0068-h_at	126.9746705
syc0069-h_at	83.38588455
syc0070-m_at	2575.216696
syc0071-m_at	5484.816823
syc0072-m_at	1121.380349
syc0073-m_at	2104.988903
syc0074-m_at	3196.159564
syc0075-m_at	848.4956674
syc0076-m_at	1025.767886
