ID_REF	VALUE
syc0001-h_at	142.1533569
syc0002-h_at	287.3537728
syc0003-m_at	268.4564997
syc0004-m_at	129.4035856
syc0005-m_at	61.17829882
syc0006-h_at	389.5421829
syc0007-m_at	156.7100135
syc0008-m_at	165.5258773
syc0009-m_at	234.3759612
syc0010-h_at	1817.161257
syc0011-m_at	131.8231681
syc0012-h_at	2065.781661
syc0013-m_at	2614.690619
syc0014-m_at	316.2105874
syc0015-h_at	1257.504091
syc0016-m_at	144.5585294
syc0017-m_at	347.2698629
syc0018-m_at	48.62441122
syc0019-h_at	1125.399302
syc0020-h_at	737.3538013
syc0021-h_at	70.26302701
syc0022-m_at	82.2573426
syc0023-m_at	315.2488151
syc0024-m_at	125.8418203
syc0025-h_at	141.5853358
syc0026-h_at	233.0204926
syc0027-h_at	295.2047886
syc0028-m_at	21.61930574
syc0029-m_at	78.13974265
syc0030-m_at	91.65443953
syc0031-m_at	36.81527284
syc0032-m_at	45.24968154
syc0033-m_at	34.47994833
syc0034-h_at	246.5336733
syc0035-h_at	441.0582942
syc0036-m_at	45.74729404
syc0037-h_at	114.9680687
syc0038-m_at	122.5443738
syc0039-h_at	126.0898461
syc0040-m_at	107.2205706
syc0041-h_at	198.318121
syc0042-h_at	209.2505005
syc0043-m_at	137.3600362
syc0044-h_at	3146.798034
syc0045-h_at	192.7672345
syc0046-h_at	222.7435144
syc0047-h_at	361.6301514
syc0048-h_at	894.7714066
syc0049-m_at	161.4873499
syc0050-m_at	2525.573317
syc0051-m_at	1353.698733
syc0052-m_at	593.1467939
syc0053-m_at	565.82147
syc0054-m_at	1257.809613
syc0055-m_at	513.6945803
syc0056-m_at	808.72555
syc0057-m_at	194.7852366
syc0058-h_at	152.6729274
syc0059-m_at	89.25282432
syc0060-m_at	870.8476992
syc0061-m_at	347.3416188
syc0062-h_at	83.80486711
syc0063-m_at	218.7899372
syc0064-h_at	63.10813552
syc0065-m_at	372.0748709
syc0066-m_at	701.8591948
syc0067-h_at	66.32102801
syc0068-h_at	66.78627087
syc0069-h_at	58.29059953
syc0070-m_at	3508.439309
syc0071-m_at	5083.790262
syc0072-m_at	974.9588682
syc0073-m_at	2751.936387
syc0074-m_at	2854.007078
syc0075-m_at	1032.150605
syc0076-m_at	812.2362244
syc0077-m_at	371.8735309
syc0078-m_at	157.4464708
syc0079-h_at	1226.353906
syc0080-m_at	396.8102663
syc0081-m_at	116.0902009
syc0082-h_at	200.4320572
syc0083-h_at	103.0189294
syc0084-h_at	1116.171349
syc0085-h_at	401.1105275
syc0086-h_at	181.345301
syc0087-m_at	386.7503777
syc0088-m_at	75.13553775
syc0089-m_at	5513.57284
syc0090-m_at	2571.012395
syc0091-m_at	595.1895229
syc0092-m_at	536.4407058
syc0093-h_at	3568.981678
syc0094-h_at	12777.39801
syc0095-m_at	48.21131686
syc0096-m_at	38.96381743
syc0097-m_at	816.3653345
syc0098-m_at	265.9109852
syc0099-m_at	334.7196365
syc0100-h_at	133.6759947
syc0101-h_at	521.2661629
syc0102-h_at	495.5893952
syc0103-h_at	1683.879607
syc0104-h_at	1760.723079
syc0105-m_at	150.1386737
syc0106-h_at	1347.771941
syc0107-h_at	219.3038131
syc0108-m_at	498.9033645
syc0109-h_at	492.0992338
syc0110-h_at	1016.91649
syc0111-m_at	1491.653983
syc0112-m_at	268.5897454
syc0113-h_at	9177.132374
syc0114-h_at	94.29334037
syc0115-m_at	74.88515176
syc0116-m_at	250.1733824
syc0117-m_at	1148.197684
syc0118-m_at	1366.439455
syc0119-m_at	92.55955973
syc0120-m_at	257.4324701
syc0121-m_at	112.5206305
syc0122-m_at	5739.313079
syc0123-h_at	445.76299
syc0124-m_at	454.5533544
syc0125-h_at	2532.647163
syc0126-m_at	342.7274079
syc0127-m_at	608.0751404
syc0128-h_at	200.1541357
syc0129-h_at	10337.36702
syc0130-h_at	11292.78698
syc0131-h_at	603.9303669
syc0132-h_at	1037.045939
syc0133-h_at	2556.553147
syc0134-h_at	3811.183907
syc0135-h_at	8451.608889
