ID_REF	VALUE
syc0001-h_at	14.39971036
syc0002-h_at	15.09466645
syc0003-m_at	24.85649503
syc0004-m_at	26.21723457
syc0005-m_at	8.707638728
syc0006-h_at	10.26342981
syc0007-m_at	7.641430036
syc0008-m_at	7.872129952
syc0009-m_at	13.36786369
syc0010-h_at	16.38890337
syc0011-m_at	14.74158823
syc0012-h_at	0.994631814
syc0013-m_at	28.00014181
syc0014-m_at	12.05425539
syc0015-h_at	12.11132098
syc0016-m_at	15.76998933
syc0017-m_at	9.863302358
syc0018-m_at	0.266357547
syc0019-h_at	63.88301823
syc0020-h_at	33.70161617
syc0021-h_at	7.375437748
syc0022-m_at	7.320577243
syc0023-m_at	5.591955002
syc0024-m_at	5.69346613
syc0025-h_at	3.058448555
syc0026-h_at	5.030244818
syc0027-h_at	9.374372743
syc0028-m_at	3.994002451
syc0029-m_at	23.88956155
syc0030-m_at	35.9650597
syc0031-m_at	26.87620644
syc0032-m_at	27.61455661
syc0033-m_at	14.76665423
syc0034-h_at	16.61342945
syc0035-h_at	14.08763208
syc0036-m_at	8.78443995
syc0037-h_at	2.05522864
syc0038-m_at	15.17574723
syc0039-h_at	2.627318795
syc0040-m_at	6.672117859
syc0041-h_at	14.68229577
syc0042-h_at	22.57545939
syc0043-m_at	13.19133651
syc0044-h_at	15.42522956
syc0045-h_at	5.705294797
syc0046-h_at	9.310440647
syc0047-h_at	3.374507052
syc0048-h_at	2.757210983
syc0049-m_at	10.03381798
syc0050-m_at	2.631477643
syc0051-m_at	14.45983674
syc0052-m_at	8.213840424
syc0053-m_at	7.640818819
syc0054-m_at	10.7917142
syc0055-m_at	8.235036458
syc0056-m_at	20.10934582
syc0057-m_at	26.18536122
syc0058-h_at	2.31102164
syc0059-m_at	15.81103007
syc0060-m_at	8.790781578
syc0061-m_at	21.93434755
syc0062-h_at	5.961470658
syc0063-m_at	15.51757533
syc0064-h_at	7.341952395
syc0065-m_at	6.546726123
syc0066-m_at	7.958339876
syc0067-h_at	5.534610549
syc0068-h_at	4.450012937
syc0069-h_at	12.18181023
syc0070-m_at	39.93304491
syc0071-m_at	65.59942682
syc0072-m_at	28.7683006
syc0073-m_at	9.751865444
syc0074-m_at	20.66945551
syc0075-m_at	14.0092884
syc0076-m_at	10.22130734
syc0077-m_at	2.323614187
syc0078-m_at	12.77772589
syc0079-h_at	17.11118337
syc0080-m_at	10.93141326
syc0081-m_at	2.494271043
syc0082-h_at	18.13630995
syc0083-h_at	1.322933081
syc0084-h_at	21.82739864
syc0085-h_at	15.3027217
syc0086-h_at	0.65154273
syc0087-m_at	6.697366384
syc0088-m_at	7.585348566
syc0089-m_at	11.07648289
syc0090-m_at	6.097334076
syc0091-m_at	12.92680389
syc0092-m_at	16.34894848
syc0093-h_at	40.9212471
syc0094-h_at	40.81786645
syc0095-m_at	5.866746846
syc0096-m_at	5.650751991
syc0097-m_at	12.97698663
syc0098-m_at	6.912356538
syc0099-m_at	7.277813379
syc0100-h_at	1.04591523
syc0101-h_at	22.04460261
syc0102-h_at	10.70139446
syc0103-h_at	19.52917163
syc0104-h_at	2.816454478
syc0105-m_at	2.503355077
syc0106-h_at	18.21567521
syc0107-h_at	6.74319374
syc0108-m_at	0.571923227
syc0109-h_at	2.321860654
syc0110-h_at	1.729296572
syc0111-m_at	11.77233608
syc0112-m_at	11.52337485
syc0113-h_at	78.52124732
syc0114-h_at	4.053220647
syc0115-m_at	10.26063329
syc0116-m_at	2.875026954
syc0117-m_at	1.063873654
syc0118-m_at	1.004326421
syc0119-m_at	0.925696708
syc0120-m_at	10.137227
syc0121-m_at	5.685663962
syc0122-m_at	2.170541559
syc0123-h_at	10.33220606
syc0124-m_at	16.16264622
syc0125-h_at	51.78235619
syc0126-m_at	17.30631748
syc0127-m_at	16.9776412
syc0128-h_at	7.328519474
syc0129-h_at	89.0555339
syc0130-h_at	25.65656737
syc0131-h_at	14.3470634
syc0132-h_at	19.9588372
syc0133-h_at	22.12915964
syc0134-h_at	23.09838357
syc0135-h_at	43.45910566
syc0136-h_at	33.30734826
syc0137-h_at	50.89576924
syc0138-h_at	8.509250617
syc0139-h_at	20.93641214
syc0140-m_at	8.220212079
syc0141-m_at	6.469479767
syc0143-h_at	1.805639716
syc0144-m_at	10.03549595
syc0145-m_at	12.09541887
syc0146-m_at	2.198184188
syc0147-h_at	10.92275204
syc0148-h_at	8.696856385
syc0149-h_at	0.650538643
syc0150-m_at	10.89650632
syc0151-h_at	3.753153729
syc0152-m_at	17.59683217
syc0153-m_at	16.82833321
syc0154-h_at	4.361288848
syc0155-m_at	16.12193816
syc0156-m_at	6.142827045
syc0157-m_at	18.24686828
syc0158-m_at	9.753306488
syc0159-h_at	13.47614286
syc0160-m_at	5.267797011
syc0161-h_at	6.748422103
syc0162-h_at	7.956857063
syc0163-h_at	0.408035298
syc0164-m_at	8.446651685
syc0165-h_at	10.53300421
syc0166-m_at	11.72330907
syc0167-m_s_at	41.31509711
syc0168-h_at	22.14618874
syc0169-h_at	11.79968281
syc0170-m_at	6.941314152
syc0171-m_at	15.15288851
syc0172-h_at	17.7086322
syc0173-m_at	6.667613982
syc0174-h_at	28.14054533
syc0175-h_at	28.18728052
syc0176-h_at	1.221301639
syc0177-h_at	4.497151533
syc0178-h_at	10.7217502
syc0179-m_at	6.711557351
syc0180-h_at	39.52401447
syc0181-m_at	4.071710346
syc0182-m_at	1.590950317
syc0183-m_at	4.775750948
syc0184-m_at	14.81222759
syc0185-h_at	1.704082341
syc0186-m_at	10.76850294
syc0187-h_at	11.82743
syc0188-h_at	11.78243678
syc0189-h_at	19.63402683
syc0190-m_at	4.267234542
syc0191-m_at	8.676844465
syc0192-h_at	19.2813853
syc0193-h_at	17.03913313
syc0194-h_at	10.57625947
syc0195-h_at	2.724549731
syc0196-m_at	10.75636909
syc0197-m_at	15.72006306
syc0198-m_at	10.44795287
syc0199-m_at	29.63237829
syc0200-m_at	47.54619483
syc0201-m_at	36.25589927
syc0202-h_at	9.017472993
syc0203-h_at	8.453464914
syc0204-h_at	8.935854168
syc0205-m_at	9.400100882
syc0206-m_at	5.786281978
syc0207-m_at	9.343548014
syc0208-h_at	8.87766721
syc0209-h_at	3.381552372
syc0210-h_at	11.49456967
syc0211-h_at	7.503590666
syc0212-h_at	11.89827795
syc0213-h_at	9.662494865
syc0214-m_at	22.56825841
syc0215-m_at	0.716159785
syc0216-m_at	21.07355658
syc0217-h_at	20.95768038
syc0218-h_at	0.98298941
