ID_REF	VALUE
syc0001-h_at	1813.3
syc0002-h_at	1855
syc0003-m_at	1824.5
syc0004-m_at	2005
syc0005-m_at	1913.6
syc0006-h_at	1657
syc0007-m_at	1955.8
syc0008-m_at	2116.7
syc0009-m_at	1477.8
syc0010-h_at	1771.4
syc0011-m_at	1981
syc0012-h_at	1727.1
syc0013-m_at	1294.5
syc0014-m_at	1767.1
syc0015-h_at	2170.1
syc0016-m_at	1873.6
syc0017-m_at	1915.8
syc0018-m_at	1934.8
syc0019-h_at	1567.7
syc0020-h_at	1620.9
syc0021-h_at	2119.5
syc0022-m_at	1713
syc0023-m_at	1720.3
syc0024-m_at	1719.8
syc0025-h_at	1685
syc0026-h_at	1366
syc0027-h_at	1704.2
syc0028-m_at	2107.5
syc0029-m_at	1625.1
syc0030-m_at	1901
syc0031-m_at	1604.3
syc0032-m_at	1860
syc0033-m_at	2245.2
syc0034-h_at	1706.1
syc0035-h_at	1792.5
syc0036-m_at	2190.2
syc0037-h_at	1504.5
syc0038-m_at	2082.8
syc0039-h_at	1569.2
syc0040-m_at	1776.5
syc0041-h_at	1439.1
syc0042-h_at	1887.1
syc0043-m_at	1627.8
syc0044-h_at	1648.2
syc0045-h_at	1927
syc0046-h_at	1642.1
syc0047-h_at	1679.9
syc0048-h_at	1993.7
syc0049-m_at	1763.4
syc0050-m_at	1632
syc0051-m_at	1782
syc0052-m_at	1965.9
syc0053-m_at	1393.9
syc0054-m_at	1942
syc0055-m_at	1355.9
syc0056-m_at	1751.2
syc0057-m_at	2492.9
syc0058-h_at	1858.3
syc0059-m_at	1510.2
syc0060-m_at	1563.3
syc0061-m_at	1582
syc0062-h_at	1671.3
syc0063-m_at	1560.9
syc0064-h_at	1825
syc0065-m_at	2125.4
syc0066-m_at	2050.6
syc0067-h_at	1800.2
syc0068-h_at	1389.7
syc0069-h_at	1776.8
syc0070-m_at	1699.2
syc0071-m_at	1332.9
syc0072-m_at	1474.9
syc0073-m_at	1603
syc0074-m_at	1745.3
syc0075-m_at	1422.4
syc0076-m_at	1058.8
syc0077-m_at	1774.3
syc0078-m_at	2325.8
syc0079-h_at	1536
syc0080-m_at	1398.6
syc0081-m_at	2135
syc0082-h_at	1610.2
syc0083-h_at	1558.2
syc0084-h_at	1393
syc0085-h_at	1751.2
syc0086-h_at	2372.9
syc0087-m_at	1872.4
syc0088-m_at	1358.8
syc0089-m_at	1411.3
syc0090-m_at	1803.1
syc0091-m_at	1794
syc0092-m_at	1733.7
syc0093-h_at	1591
syc0094-h_at	1679.2
syc0095-m_at	1522.6
syc0096-m_at	1976
syc0097-m_at	2118
syc0098-m_at	1590.5
syc0099-m_at	1298.2
syc0100-h_at	1970.9
syc0101-h_at	1457.2
syc0102-h_at	1685.5
syc0103-h_at	2093.5
syc0104-h_at	1646.8
syc0105-m_at	1303.8
syc0106-h_at	1329.7
syc0107-h_at	1732.3
syc0108-m_at	1501.8
syc0109-h_at	1479.7
syc0110-h_at	1887.4
syc0111-m_at	1473.8
syc0112-m_at	1624.9
syc0113-h_at	2192.1
syc0114-h_at	2331
syc0115-m_at	2076
syc0116-m_at	1314.5
syc0117-m_at	2099.1
syc0118-m_at	1197.3
syc0119-m_at	1299
syc0120-m_at	1592.9
syc0121-m_at	1812.8
syc0122-m_at	1108
syc0123-h_at	1729.1
syc0124-m_at	1647.4
syc0125-h_at	1429.8
syc0126-m_at	1945.5
syc0127-m_at	1446.9
syc0128-h_at	1453.3
syc0129-h_at	1566.3
syc0130-h_at	1627
syc0131-h_at	1664.3
syc0132-h_at	1506.2
syc0133-h_at	2041.6
syc0134-h_at	1889
syc0135-h_at	1438.8
syc0136-h_at	2026.9
syc0137-h_at	1782.1
syc0138-h_at	1816.9
syc0139-h_at	2141.5
syc0140-m_at	1755.4
syc0141-m_at	2363.2
syc0143-h_at	1807.6
syc0144-m_at	1660.4
syc0145-m_at	1846.3
syc0146-m_at	1641.1
syc0147-h_at	2091.7
syc0148-h_at	2153
syc0149-h_at	2112.5
syc0150-m_at	1529.2
syc0151-h_at	1693.5
syc0152-m_at	1727.9
syc0153-m_at	1796.6
syc0154-h_at	1654.3
syc0155-m_at	1427.8
syc0156-m_at	1985.5
syc0157-m_at	1506.3
syc0158-m_at	2342.5
syc0159-h_at	1810.1
syc0160-m_at	1956.6
syc0161-h_at	1934.6
syc0162-h_at	1813.5
syc0163-h_at	2105
syc0164-m_at	2338.8
syc0165-h_at	1810.3
syc0166-m_at	2124.7
syc0167-m_s_at	1875.2
syc0168-h_at	1776.3
syc0169-h_at	1674.2
syc0170-m_at	1757.1
syc0171-m_at	1485.1
syc0172-h_at	1881.9
syc0173-m_at	1777.7
syc0174-h_at	1642.1
syc0175-h_at	1615
syc0176-h_at	1265.9
syc0177-h_at	2062.7
syc0178-h_at	1682.3
