ID_REF	VALUE
syc0001-h_at	10.23137315
syc0002-h_at	19.44711629
syc0003-m_at	40.95672476
syc0004-m_at	39.32585186
syc0005-m_at	24.95591306
syc0006-h_at	52.56120114
syc0007-m_at	23.09995517
syc0008-m_at	49.5863031
syc0009-m_at	27.89815031
syc0010-h_at	30.45038851
syc0011-m_at	27.48872629
syc0012-h_at	34.21533439
syc0013-m_at	55.46947524
syc0014-m_at	24.59456947
syc0015-h_at	146.1274414
syc0016-m_at	32.64021047
syc0017-m_at	58.64181584
syc0018-m_at	11.98608961
syc0019-h_at	85.46956127
syc0020-h_at	28.29663999
syc0021-h_at	29.90699483
syc0022-m_at	5.114375882
syc0023-m_at	20.47054956
syc0024-m_at	32.26297473
syc0025-h_at	29.5650027
syc0026-h_at	21.63005272
syc0027-h_at	52.31504789
syc0028-m_at	7.172902361
syc0029-m_at	45.13647249
syc0030-m_at	41.29656352
syc0031-m_at	21.52238046
syc0032-m_at	39.25146007
syc0033-m_at	26.62588431
syc0034-h_at	36.44885734
syc0035-h_at	27.02525337
syc0036-m_at	24.86310236
syc0037-h_at	15.52839417
syc0038-m_at	42.88798131
syc0039-h_at	25.9447731
syc0040-m_at	30.07287904
syc0041-h_at	40.70457608
syc0042-h_at	58.8054305
syc0043-m_at	56.03679748
syc0044-h_at	383.1293504
syc0045-h_at	26.2978432
syc0046-h_at	27.0944284
syc0047-h_at	42.53924042
syc0048-h_at	21.97152502
syc0049-m_at	25.23066852
syc0050-m_at	70.83937814
syc0051-m_at	42.41552112
syc0052-m_at	43.95278439
syc0053-m_at	24.40132462
syc0054-m_at	54.84313776
syc0055-m_at	56.885098
syc0056-m_at	42.37676778
syc0057-m_at	30.73334502
syc0058-h_at	44.18673375
syc0059-m_at	31.50831172
syc0060-m_at	31.97646799
syc0061-m_at	35.83334006
syc0062-h_at	18.08997993
syc0063-m_at	11.33553375
syc0064-h_at	14.68390479
syc0065-m_at	35.31999155
syc0066-m_at	34.26274747
syc0067-h_at	37.40633337
syc0068-h_at	37.57788702
syc0069-h_at	41.76620652
syc0070-m_at	129.0999958
syc0071-m_at	139.8337487
syc0072-m_at	47.98599128
syc0073-m_at	35.79256108
syc0074-m_at	48.91771138
syc0075-m_at	45.89249648
syc0076-m_at	41.69644423
syc0077-m_at	28.94836008
syc0078-m_at	35.8219483
syc0079-h_at	26.61739636
syc0080-m_at	40.90068108
syc0081-m_at	35.88531887
syc0082-h_at	37.44614585
syc0083-h_at	5.401976746
syc0084-h_at	46.24448865
syc0085-h_at	50.91097796
syc0086-h_at	18.09840917
syc0087-m_at	23.57839946
syc0088-m_at	15.67638704
syc0089-m_at	30.91677643
syc0090-m_at	20.00687744
syc0091-m_at	29.49226368
syc0092-m_at	41.51642069
syc0093-h_at	11.44499259
syc0094-h_at	71.71259244
syc0095-m_at	41.18004997
syc0096-m_at	33.73064265
syc0097-m_at	1364.124613
syc0098-m_at	276.2782504
syc0099-m_at	61.79525178
syc0100-h_at	28.3268708
syc0101-h_at	53.87370797
syc0102-h_at	32.20610141
syc0103-h_at	59.07984694
syc0104-h_at	22.63594895
syc0105-m_at	45.98268011
syc0106-h_at	24.28756695
syc0107-h_at	5.553218374
syc0108-m_at	18.18715862
syc0109-h_at	101.4653106
syc0110-h_at	36.67929045
syc0111-m_at	33.33552593
syc0112-m_at	38.5874479
syc0113-h_at	71.31171163
syc0114-h_at	43.1115287
syc0115-m_at	36.57419285
syc0116-m_at	52.92663257
syc0117-m_at	23.73256612
syc0118-m_at	185.9438631
syc0119-m_at	3.702786832
syc0120-m_at	45.0783073
syc0121-m_at	30.134019
syc0122-m_at	601.0849731
syc0123-h_at	38.1496839
syc0124-m_at	99.89558114
syc0125-h_at	117.3813503
syc0126-m_at	31.6988162
syc0127-m_at	24.45730131
syc0128-h_at	17.96669291
syc0129-h_at	48.03734464
syc0130-h_at	41.17720689
syc0131-h_at	44.69265073
syc0132-h_at	34.55730098
syc0133-h_at	16.6599757
syc0134-h_at	26.37217022
syc0135-h_at	63.03958184
syc0136-h_at	22.03539579
syc0137-h_at	47.23281615
syc0138-h_at	33.65881355
syc0139-h_at	59.27972632
syc0140-m_at	30.92365496
syc0141-m_at	34.01928687
syc0143-h_at	3.896380439
syc0144-m_at	86.49149084
syc0145-m_at	31.26200571
syc0146-m_at	83.42632371
syc0147-h_at	21.43487431
syc0148-h_at	13.96284282
syc0149-h_at	25.77759374
syc0150-m_at	22.8040287
syc0151-h_at	33.16976403
syc0152-m_at	34.29891017
syc0153-m_at	25.24249982
syc0154-h_at	12.46082528
syc0155-m_at	148.1052678
syc0156-m_at	28.55116795
syc0157-m_at	4.333631215
syc0158-m_at	20.75327621
syc0159-h_at	57.13125354
syc0160-m_at	25.63661212
syc0161-h_at	31.96620996
syc0162-h_at	33.05884661
syc0163-h_at	13.79159308
syc0164-m_at	33.27246272
syc0165-h_at	29.03693052
syc0166-m_at	15.11902618
syc0167-m_s_at	52.85767413
syc0168-h_at	35.20180219
syc0169-h_at	19.08470437
syc0170-m_at	20.04182255
syc0171-m_at	38.40274035
syc0172-h_at	22.36399428
syc0173-m_at	23.48159707
syc0174-h_at	11.82112127
syc0175-h_at	35.31387597
syc0176-h_at	46.40946228
syc0177-h_at	14.15769927
syc0178-h_at	22.66884327
syc0179-m_at	43.24003342
syc0180-h_at	59.93107239
syc0181-m_at	17.326427
syc0182-m_at	1.670497833
syc0183-m_at	36.31372891
syc0184-m_at	22.60813685
syc0185-h_at	24.76599669
syc0186-m_at	27.25777306
syc0187-h_at	27.98454419
syc0188-h_at	7.601572115
syc0189-h_at	30.34349601
syc0190-m_at	19.29145616
syc0191-m_at	20.15267101
syc0192-h_at	14.99663301
syc0193-h_at	33.0369859
syc0194-h_at	62.15586334
syc0195-h_at	16.73651977
syc0196-m_at	33.08950829
syc0197-m_at	31.44012612
syc0198-m_at	15.34129788
syc0199-m_at	28.49993071
syc0200-m_at	38.06066968
syc0201-m_at	44.58051663
syc0202-h_at	25.54950681
syc0203-h_at	23.83877106
syc0204-h_at	37.41144278
syc0205-m_at	21.98667664
syc0206-m_at	17.21941745
syc0207-m_at	5.421564897
syc0208-h_at	10.0356238
syc0209-h_at	27.82534524
syc0210-h_at	20.11549692
syc0211-h_at	3.06067514
syc0212-h_at	5.419017682
syc0213-h_at	52.03777355
