ID_REF	VALUE
syc0001-h_at	181.6264985
syc0002-h_at	315.721562
syc0003-m_at	362.3194202
syc0004-m_at	212.477665
syc0005-m_at	113.8623143
syc0006-h_at	356.65964
syc0007-m_at	180.7883408
syc0008-m_at	245.6802305
syc0009-m_at	293.6797992
syc0010-h_at	1978.890943
syc0011-m_at	146.1039298
syc0012-h_at	1692.430063
syc0013-m_at	2150.90046
syc0014-m_at	597.1027925
syc0015-h_at	4223.783628
syc0016-m_at	142.960152
syc0017-m_at	371.9037478
syc0018-m_at	81.74879966
syc0019-h_at	1469.621169
syc0020-h_at	1060.978352
syc0021-h_at	88.99199423
syc0022-m_at	74.90245421
syc0023-m_at	348.863497
syc0024-m_at	86.46766308
syc0025-h_at	248.6186055
syc0026-h_at	262.3104556
syc0027-h_at	448.6127792
syc0028-m_at	33.5269463
syc0029-m_at	103.8770719
syc0030-m_at	302.7941748
syc0031-m_at	91.77141763
syc0032-m_at	74.38692223
syc0033-m_at	63.07309772
syc0034-h_at	262.179135
syc0035-h_at	527.1221762
syc0036-m_at	71.94607658
syc0037-h_at	188.2508727
syc0038-m_at	165.9321817
syc0039-h_at	150.344752
syc0040-m_at	205.5253644
syc0041-h_at	193.9298682
syc0042-h_at	233.4291212
syc0043-m_at	249.5452857
syc0044-h_at	4025.099532
syc0045-h_at	258.205853
syc0046-h_at	266.6362168
syc0047-h_at	412.1612342
syc0048-h_at	853.3932438
syc0049-m_at	175.1979964
syc0050-m_at	2490.298801
syc0051-m_at	1572.269038
syc0052-m_at	711.9188826
syc0053-m_at	573.2949402
syc0054-m_at	1253.502829
syc0055-m_at	484.4847095
syc0056-m_at	939.1543893
syc0057-m_at	240.1506968
syc0058-h_at	159.0918215
syc0059-m_at	98.07694762
syc0060-m_at	849.6846487
syc0061-m_at	397.6754907
syc0062-h_at	112.3266982
syc0063-m_at	305.6976717
syc0064-h_at	87.31514461
syc0065-m_at	372.3671632
syc0066-m_at	693.0376844
syc0067-h_at	389.8734296
syc0068-h_at	344.6336171
syc0069-h_at	370.2159717
syc0070-m_at	2287.419635
syc0071-m_at	4251.728954
syc0072-m_at	1115.491523
syc0073-m_at	2725.682137
syc0074-m_at	2565.445956
syc0075-m_at	834.2943563
syc0076-m_at	834.036335
syc0077-m_at	364.0726626
syc0078-m_at	184.0601946
syc0079-h_at	1519.198659
syc0080-m_at	381.5464029
syc0081-m_at	198.0167094
syc0082-h_at	246.3975441
syc0083-h_at	111.5623894
syc0084-h_at	822.4022155
syc0085-h_at	347.2659678
syc0086-h_at	174.9247866
syc0087-m_at	409.1028092
syc0088-m_at	130.3271702
syc0089-m_at	7576.294115
syc0090-m_at	2889.834646
syc0091-m_at	657.6926225
syc0092-m_at	858.0851071
syc0093-h_at	4597.755332
syc0094-h_at	12323.68766
syc0095-m_at	73.00720137
syc0096-m_at	47.72736128
syc0097-m_at	1359.415105
syc0098-m_at	362.4637833
syc0099-m_at	432.4610925
syc0100-h_at	139.9525241
syc0101-h_at	568.4766745
syc0102-h_at	578.8271109
syc0103-h_at	2023.374576
syc0104-h_at	1820.913218
syc0105-m_at	193.8736645
syc0106-h_at	1005.181575
syc0107-h_at	279.5467666
syc0108-m_at	573.6422475
syc0109-h_at	455.1386606
syc0110-h_at	890.8056415
syc0111-m_at	2384.099162
syc0112-m_at	402.4594832
syc0113-h_at	6220.84118
syc0114-h_at	82.69304866
syc0115-m_at	77.04307301
syc0116-m_at	513.2379136
syc0117-m_at	1188.561174
syc0118-m_at	1497.585077
syc0119-m_at	170.0102602
syc0120-m_at	318.6731433
syc0121-m_at	136.0128182
syc0122-m_at	4638.45806
syc0123-h_at	426.2514299
syc0124-m_at	399.4751602
syc0125-h_at	2481.451688
syc0126-m_at	464.8490236
syc0127-m_at	1224.93869
syc0128-h_at	216.8530887
syc0129-h_at	8286.158828
syc0130-h_at	7836.558448
syc0131-h_at	681.5910314
syc0132-h_at	1017.72349
syc0133-h_at	2290.2858
syc0134-h_at	3921.733953
syc0135-h_at	7820.04431
syc0136-h_at	368.4382448
