Reporter Identifier	VALUE
637798406	-0.038826371
637798407	-0.163074759
637798408	0.11388011
637798409	0.028575867
637798410	-0.090398216
637798411	-0.094712321
637798412	-0.034115732
637798413	0.067208993
637798414	-0.04981449
637798415	-0.214160343
637798416	-0.427515887
637798417	-0.129665963
637798418	0.591905212
637798419	-0.29755958
637798420	-0.129942784
637798421	-0.316014863
637798422	-0.142756154
637798423	0.109710876
637798424	0.203985385
637798425	-0.126252621
637798426	-0.189000858
637798427	-0.40622804
637798428	-0.127994253
637798429	-0.236539128
637798430	-0.055168077
637798431	0.002379301
637798432	-0.062888266
637798433	0.588591261
637798434	-0.037690907
637798435	0.134917032
637798436	-0.107315618
637798437	0.150960829
637798438	-0.278570505
637798439	0.159871412
637798440	-0.17008466
637798441	0.01518878
637798442	-0.282577004
637798443	0.02697075
637798444	-0.664645171
637798445	0.19571781
637798446	-0.060243937
637798448	-0.460877059
637798449	-0.220547761
637798450	0.131308259
637798451	-0.076919879
637798452	-0.25982477
637798453	-0.135040281
637798454	-0.239379938
637798455	0.09191192
637798456	-0.221863797
637798457	0.008354352
637798458	-0.31698255
637798459	-0.263264785
637798460	-0.08993962
637798461	-0.233021159
637798462	0.034165786
637798463	-0.150853635
637798464	0.001775895
637798465	0.021381431
637798466	-0.212393128
637798467	-0.043170214
637798468	-0.189624355
637798469	-0.25279423
637798470	0.066861716
637798471	-0.03218803
637798472	-0.282132027
637798473	0.080335598
637798474	-0.129387632
637798475	0.202545393
637798476	-0.030509138
637798477	-0.002502162
637798478	-0.120036248
637798479	0.17674022
637798480	-0.066490993
637798481	-0.291548783
637798482	-0.06931667
637798483	0.016094159
637798484	-0.120964201
637798485	-0.017359146
637798486	0.150274523
637798487	-0.229616785
637798488	0.089659805
637798489	-0.062317694
637798490	0.151117221
637798491	-0.085559259
637798492	-0.22317397
637798493	0.136588221
637798494	-0.146686391
637798495	-0.158824234
637798496	-0.263281178
637798497	0.139832529
637798498	-0.444458465
637798499	-0.214421373
637798500	-0.050006861
637798501	-0.027456992
637798502	-0.058849171
637798503	-0.009446675
637798504	-0.109429979
637798505	0.018005317
637798506	-0.467670448
637798507	-0.303040191
637798508	-0.032675688
637798509	-0.018090098
637798510	0.083724184
637798511	-0.166166829
637798512	-0.048808737
637798513	-0.114871464
637798514	0.253395275
637798515	-0.047017213
637798516	0.118555449
637798517	-0.187228773
637798518	0.011790165
637798519	-0.120079518
637798520	-0.406175789
637798521	-0.012766177
637798522	0.260599503
637798523	0.018249349
637798524	0.051199915
637798525	-0.196108021
637798526	-0.288696512
637798527	-0.124414285
637798528	-0.144900605
637798529	-0.091526886
637798530	-0.03461581
637798531	-0.099465572
637798532	-0.00758447
637798533	-0.347338531
637798534	-0.072631627
637798535	0.195280391
637798536	-0.238615909
637798537	0.206117097
637798538	0.352101047
637798539	0.101098627
637798540	0.111781301
637798541	0.188005166
637798542	0.054791975
637798543	0.012470404
637798544	0.002279835
637798545	-0.17149411
637798546	-0.334275
637798547	-0.164242403
637798548	-0.100873113
637798549	-0.393130174
637798550	0.029635863
637798551	0.015174368
637798552	0.159525502
637798553	-0.033164268
637798554	-0.082822835
637798555	-0.058881501
637798556	0.020923278
637798557	0.120368604
637798558	0.153413884
637798559	-0.083482464
637798560	0.202597077
637798561	-0.19327502
637798562	-0.13221442
637798563	-0.218870262
637798564	-0.04994801
637798565	-0.146891763
637798566	-0.089495913
637798567	0.061114991
637798568	0.196345978
637798569	0.24185749
637798570	-0.118410469
637798571	0.012571154
637798572	0.139462797
637798573	-0.20190034
637798574	-0.185326545
637798575	-0.080928373
637798576	-0.161538497
637798577	0.049181727
637798578	-0.035154885
637798579	-0.088232275
637798580	0.069882054
637798581	-0.016337683
637798582	-0.312670763
637798583	-0.06086365
637798584	-0.33504717
637798585	-0.177348067
637798586	0.059235136
637798587	-0.301064922
637798588	0.085864207
637798589	-0.083085098
637798590	-0.023768867
637798591	-0.086034157
637798592	-0.01675271
637798593	-0.150491634
637798594	-0.156893003
637798595	-0.131577678
637798596	-0.156890039
637798597	-0.025904752
637798598	-0.383810579
637798599	-0.090534322
637798600	-0.049515435
637798601	0.457244802
637798602	0.019632791
637798603	0.084351548
637798604	0.144283548
637798605	-0.145267961
637798606	0.041832614
637798607	-0.126130866
637798608	0.049946671
637798609	-0.231934197
637798610	0.109233759
637798611	0.016802195
637798612	0.036367989
637798613	-0.158760371
637798614	-0.08404284
637798615	0.072726357
637798616	0.211881928
637798617	0.262860341
637798618	0.020398426
637798619	-0.080390394
637798620	-0.040473657
637798621	-0.055173089
637798622	0.024379546
637798623	0.168838834
637798624	-0.132944454
637798625	-0.050053414
637798626	0.026937778
637798627	0.258380248
637798628	-0.11577084
637798629	0.00544314
637798630	-0.139606505
637798631	-0.31299915
637798632	0.167356729
637798633	0.044658711
637798634	-0.24412892
637798635	-0.153946786
637798636	0.084920382
637798637	-0.261479243
637798638	-0.069656789
637798639	-0.152834443
637798640	-0.267363659
637798641	-0.320933666
637798642	-0.528658564
637798643	0.014442867
637798644	-0.013354031
637798645	0.086821768
637798646	-0.223766062
637798647	0.060937305
637798648	0.013058665
637798649	0.798640865
637798650	-0.038166299
637798651	-0.25010739
