Reporter Identifier	VALUE
637798406	-0.149520306
637798407	-0.069333813
637798408	0.136389077
637798409	0.403649484
637798410	-0.211676726
637798411	-0.023665745
637798412	0.202351502
637798413	-0.030691539
637798414	0.176487511
637798415	0.340937835
637798416	-0.514332985
637798417	-0.340089952
637798418	-0.567783601
637798419	-0.055604453
637798420	0.002220867
637798421	-0.029405098
637798422	-0.143559547
637798423	0.058070831
637798424	-0.67247337
637798425	-0.142856239
637798426	-0.024836247
637798427	0.205878816
637798428	0.268422499
637798429	-0.222524377
637798430	0.081681043
637798431	0.136939229
637798432	0.023108188
637798433	-0.302420603
637798434	-0.162307745
637798435	-0.111317397
637798436	-0.048959206
637798437	-0.275810324
637798438	-0.512116421
637798439	-0.039420228
637798440	-0.103531485
637798441	0.008564538
637798442	0.040236894
637798443	0.049411683
637798444	-0.597323061
637798445	-0.19624569
637798446	-0.090037018
637798448	-0.728521116
637798449	0.017299264
637798450	0.199457872
637798451	-0.19117789
637798452	-0.121196535
637798453	0.092452003
637798454	-0.232443067
637798455	-0.606933211
637798456	-0.104636954
637798457	0.115892214
637798458	0.073106638
637798459	0.141887283
637798460	0.154480686
637798461	0.024347858
637798462	0.018921365
637798463	-0.074934503
637798464	0.008677126
637798465	-0.099740002
637798466	0.00093905
637798467	-0.015341932
637798468	-0.18056205
637798469	-0.107746568
637798470	0.013051241
637798471	-0.31970901
637798472	0.128744065
637798473	0.300351933
637798474	0.161258206
637798475	-0.35723805
637798476	0.00707204
637798477	0.002264586
637798478	0.199495585
637798479	-0.506563284
637798480	-0.147666033
637798481	0.229063048
637798482	-0.21925772
637798483	0.056588469
637798484	0.064219932
637798485	0.026564052
637798486	0.087186657
637798487	-0.159509669
637798488	0.013112739
637798489	0.121908126
637798490	-0.017411187
637798491	-0.432870734
637798492	-0.446106449
637798493	-0.213879692
637798494	-0.080001711
637798495	0.37411461
637798496	0.171842055
637798497	-0.003857663
637798498	-0.037570543
637798499	0.226416472
637798500	-0.077076019
637798501	-0.260249842
637798502	-0.31424401
637798503	-0.029535897
637798504	-0.311796545
637798505	-0.186236024
637798506	-0.847904507
637798507	0.243111791
637798508	0.10165776
637798509	-0.003657139
637798510	0.225512924
637798511	0.012671972
