Reporter Identifier	VALUE
637798406	-0.022016313
637798407	-0.296542838
637798408	0.109851585
637798409	0.402841922
637798410	-0.311680851
637798411	-0.043057711
637798412	0.185781848
637798413	-0.094614651
637798414	0.176050642
637798415	0.12490343
637798416	-0.219380066
637798417	-0.301348838
637798418	-0.45254748
637798419	-0.22734244
637798420	0.047997233
637798421	-0.052126389
637798422	-0.154805201
637798423	-0.171654574
637798424	-0.655137593
637798425	-0.18281962
637798426	0.072369846
637798427	0.01338751
637798428	0.268744066
637798429	-0.255666145
637798430	-0.056945021
637798431	0.171429056
637798432	-0.000533023
637798433	0.569270259
637798434	-0.016597429
637798435	-0.105176062
637798436	0.033613585
637798437	-0.635644481
637798438	-0.722189387
637798439	-0.148998124
637798440	-0.36994371
637798441	0.054119145
637798442	0.102141179
637798443	0.098542417
637798444	-0.894934958
637798445	-0.250580612
637798446	-0.140989306
637798448	-0.185046459
637798449	-0.001211167
637798450	0.311055909
637798451	-0.176781661
637798452	-0.100073918
637798453	0.001172084
637798454	-0.544539281
637798455	-0.648749023
637798456	-0.381408235
637798457	-0.293818764
637798458	-0.287459176
637798459	-0.042781868
637798460	-0.280059854
637798461	-0.49639609
637798462	-0.270912192
637798463	-0.178375493
637798464	-0.126904158
637798465	-0.101435036
637798466	-0.156996005
637798467	-0.062014735
637798468	-0.202161795
637798469	-0.181495922
637798470	0.056717201
637798471	-0.363650982
637798472	-0.047267687
637798473	0.069844929
637798474	0.192724568
637798475	-0.431840286
637798476	-0.013242644
637798477	0.200460831
637798478	-0.033914659
637798479	-0.139238056
637798480	-0.103765077
637798481	0.099513593
637798482	-0.079359583
637798483	-0.008076046
637798484	-0.171879352
637798485	-0.179751095
637798486	0.189472517
637798487	-0.101728638
637798488	0.222430871
637798489	0.184189575
637798490	0.119858985
637798491	-0.441573255
637798492	-0.526239512
637798493	-0.10989052
637798494	-0.022059104
637798495	0.275753445
637798496	0.116840113
637798497	0.200813992
637798498	0.031085142
637798499	-0.09054315
637798500	0.010898101
637798501	-0.269990424
637798502	-0.388071864
637798503	-0.071296914
637798504	-0.180542746
637798505	-0.184554408
637798506	-0.854085229
637798507	-0.093532457
637798508	-0.175609736
637798509	0.043371796
637798510	0.006003698
637798511	0.005554574
637798512	0.057239116
637798513	-0.033062719
637798514	0.097905079
637798515	-0.243625532
637798516	0.174338395
637798517	-0.245904374
637798518	-0.000792458
637798519	0.256116614
637798520	0.068548073
637798521	0.096284767
637798522	0.120971673
637798523	-0.022228835
637798524	-0.112271153
637798525	0.236534093
637798526	0.559307059
637798527	-0.055220964
637798528	-0.093167867
637798529	-0.147690545
637798530	-0.006538632
637798531	-0.18081094
637798532	-0.003846443
637798533	0.541359279
637798534	0.061971694
637798535	-0.036867472
637798536	-0.399862118
637798537	0.069436873
637798538	0.153623874
637798539	0.044198221
637798540	0.117236352
637798541	-0.037771357
637798542	0.078726126
637798543	-0.2044661
637798544	0.009539344
637798545	-0.227152111
637798546	-0.079277804
637798547	-0.004729423
637798548	0.029497048
637798549	-0.252661773
637798550	0.217370886
637798551	0.569900001
637798552	0.221679778
637798553	-0.13594134
637798554	-0.258876179
637798555	0.091322324
637798556	0.062028972
637798557	-0.024226965
637798558	-0.104919027
637798559	0.022269854
637798560	-0.008963872
637798561	0.166066527
637798562	0.092398323
637798563	-0.800702872
637798564	-0.09342347
637798565	0.000668912
637798566	-0.144696353
637798567	0.254894711
637798568	-0.132194821
637798569	-0.130627853
637798570	-0.401321718
637798571	-0.378461076
637798572	-0.167297887
637798573	0.26848058
637798574	0.084816484
637798575	0.237821429
637798576	-0.198022843
637798577	-0.037603333
637798578	0.056358427
637798579	0.074361936
637798580	0.005521398
637798581	0.03530988
637798582	-0.204530656
637798583	0.183435423
637798584	0.185421696
637798585	0.052828656
637798586	-0.445360249
637798587	-0.637296992
637798588	-0.132553632
637798589	-0.372136776
637798590	-0.189058954
637798591	0.054630958
637798592	-0.016132191
637798593	0.11162334
637798594	0.132114568
637798595	0.033856505
637798596	0.030370491
637798597	0.289957469
637798598	-0.274291203
637798599	-0.151775739
637798600	-0.039313928
637798601	-0.125841497
637798602	0.028009894
637798603	0.24927259
637798604	-0.457149762
637798605	-0.488214246
637798606	-0.579979621
637798607	-0.322357808
637798608	-0.547485839
637798609	0.302281181
637798610	0.006084949
637798611	-0.033157917
637798612	-0.170707999
637798613	-0.253872809
637798614	-0.101305525
637798615	0.019143665
637798616	-0.129326571
637798617	-0.091868075
637798618	-0.111186677
637798619	-0.098173185
637798620	0.197961067
637798621	-0.457939076
637798622	-0.155369673
637798623	0.451616842
637798624	0.143624536
637798625	-0.107505469
637798626	0.005140551
637798627	0.186377106
637798628	0.014075147
637798629	0.069135838
637798630	0.025649283
637798631	-0.42918451
