Reporter Identifier	VALUE
637798406	0.20497954
637798407	0.353616039
637798408	0.050966246
637798409	-1.036619007
637798410	0.450704194
637798411	-0.141506477
637798412	0.089159249
637798413	-0.202111731
637798414	-0.242684909
637798415	0.044660609
637798416	-0.960011456
637798417	-0.403739984
637798418	0.245629431
637798419	-0.335277066
637798420	0.02275206
637798421	-0.110884153
637798422	0.061434713
637798423	-0.008244395
637798424	0.47483265
637798425	-0.038862509
637798426	-0.289826422
637798427	-0.358613455
637798428	-0.630405952
637798429	-0.170313129
637798430	0.052777686
637798431	0.179823859
637798432	0.06152736
637798433	0.068166107
637798434	0.058212736
637798435	-0.086301204
637798436	0.057758132
637798437	0.51905511
637798438	0.168355579
637798439	0.004253287
637798440	0.222699165
637798441	-0.143114458
637798442	-0.074315858
637798443	-0.295375505
637798444	1.029671868
637798445	0.250692347
637798446	-0.36867394
637798448	-0.527281455
637798449	0.138309688
637798450	-0.106652328
637798451	0.258844177
637798452	-0.479551251
637798453	-0.306396197
637798454	-0.601807064
637798455	-0.856280291
637798456	-0.229765497
637798457	-0.035710474
637798458	-0.220179064
637798459	-0.291667129
637798460	-0.076854608
637798461	-0.040298842
637798462	-0.193371486
637798463	-0.232062138
637798464	-0.086857586
637798465	-0.204908681
637798466	0.071566997
637798467	0.048071864
637798468	-0.315338013
637798469	-0.001967013
637798470	-0.091226492
637798471	-0.410932583
637798472	0.110783163
637798473	-0.096319102
637798474	-0.201799308
637798475	0.346308188
637798476	0.05010133
637798477	-0.251101181
637798478	-0.027782013
637798479	-0.409580618
637798480	-0.192036276
637798481	0.116417909
637798482	-0.0260948
637798483	-0.076670152
637798484	-0.08811543
637798485	0.050141849
637798486	-0.248841139
637798487	-0.496191706
637798488	-0.22958921
637798489	0.022511119
637798490	-0.180890421
637798491	0.194965587
637798492	0.29405845
637798493	0.09036504
637798494	-0.181472726
637798495	0.191886713
637798496	-0.215517402
637798497	-0.015791206
637798498	-0.847386636
637798499	-0.048090531
637798500	-0.09529348
637798501	-0.681604658
637798502	-0.606457197
637798503	-0.043759901
637798504	-0.229874713
637798505	-0.324395403
637798506	0.082204615
637798507	-0.160957347
637798508	0.188779505
637798509	-0.139352291
637798510	0.029935542
637798511	-0.085189053
637798512	-0.070950267
637798513	-0.147271481
637798514	0.011396088
637798515	0.034584672
637798516	0.425403157
637798517	0.12199793
637798518	-0.05593904
637798519	-0.033754915
637798520	-0.298663884
637798521	-0.163708456
637798522	0.018819144
637798523	0.064215147
637798524	-0.072309435
637798525	-0.190506513
637798526	-0.281521047
637798527	-0.038720706
637798528	-0.059658985
637798529	-0.024008833
637798530	0.274728297
637798531	-0.013038516
637798532	-0.001837036
637798533	0.187198793
637798534	-0.378467375
637798535	0.04584147
637798536	-0.039725243
637798537	0.162408111
637798538	0.180022804
637798539	0.201201871
637798540	0.181926044
637798541	0.046522313
637798542	-0.031117672
637798543	-0.111793014
637798544	-0.641403582
637798545	-0.30333995
637798546	-0.084248255
637798547	-0.040401614
637798548	0.171417976
637798549	-0.256857346
637798550	0.088965205
637798551	0.003409242
637798552	-0.189700397
637798553	-0.089447616
637798554	0.333493555
637798555	0.037144226
637798556	-0.303119437
637798557	-0.055799393
637798558	-0.10368936
637798559	-0.049233322
637798560	0.032696791
637798561	0.239400285
637798562	-0.698098203
637798563	0.073051182
637798564	0.03378651
637798565	0.008603632
637798566	0.328257547
637798567	-0.091083549
637798568	-0.002501937
637798569	-0.113898076
637798570	-0.17131105
637798571	0.127839133
637798572	0.398139277
637798573	-0.11585019
637798574	-0.273457986
637798575	0.386068245
637798576	-0.070273566
637798577	0.079025165
637798578	-0.140433637
637798579	-0.179244304
637798580	-0.060272767
637798581	-0.097560448
637798582	-0.070249133
637798583	-0.114250297
637798584	0.175338315
637798585	-0.32761926
637798586	0.327507508
637798587	0.139063531
637798588	-0.251604427
637798589	-0.097429066
637798590	0.070536559
637798591	0.041294197
637798592	0.061672915
637798593	-0.003490396
637798594	-0.034415714
637798595	-0.142897691
637798596	-0.201548443
637798597	-0.067567965
637798598	0.034319678
637798599	-0.709876972
637798600	-0.015162867
637798601	-0.081902002
637798602	-0.126941682
637798603	-0.145266744
637798604	0.315794506
637798605	0.029128682
637798606	0.150886485
637798607	0.185059586
637798608	0.496802596
637798609	0.224759139
637798610	0.304982174
637798611	0.191933489
637798612	-0.08410751
637798613	0.131008902
637798614	-0.143782006
637798615	-0.16040403
637798616	-0.051680979
637798617	-0.150368625
637798618	-0.001711282
637798619	0.100607119
637798620	-0.136646562
637798621	-0.444938428
637798622	0.22073662
637798623	-0.049427838
637798624	-0.190260746
637798625	-0.145908493
637798626	-0.167780353
637798627	0.062614694
637798628	0.054863915
637798629	-0.175877414
