Reporter Identifier	VALUE
637798406	0.204854896
637798407	0.330627545
637798408	0.058263373
637798409	-1.118758382
637798410	0.204021815
637798411	-0.196912928
637798412	0.009976545
637798413	-0.376558641
637798414	-0.181489479
637798415	-0.256719135
637798416	-0.499063333
637798417	-0.126525833
637798418	0.175736343
637798419	-0.343955174
637798420	0.183005345
637798421	-0.316477029
637798422	0.034501033
637798423	-0.145783298
637798424	0.441894186
637798425	0.129457796
637798426	-0.214125626
637798427	-0.370319432
637798428	-0.530349425
637798429	-0.039997873
637798430	0.020709877
637798431	0.192214812
637798432	-0.008762163
637798433	0.087275418
637798434	-0.105052386
637798435	-0.045084806
637798436	0.039793162
637798437	0.57636707
637798438	0.085822491
637798439	0.11185307
637798440	0.22362681
637798441	0.014750901
637798442	0.003178118
637798443	-0.180208008
637798444	0.824090449
637798445	0.229002399
637798446	-0.104629529
637798448	-0.073844691
637798449	0.151075872
637798450	-0.16787447
637798451	0.215248458
637798452	-0.541500849
637798453	-0.219344892
637798454	-0.064075164
637798455	-0.768948752
637798456	-0.241953938
637798457	-0.112398897
637798458	-0.27109836
637798459	-0.522668115
637798460	-0.181973425
637798461	-0.110273071
637798462	-0.173034836
637798463	-0.314069825
637798464	0.147742307
637798465	-0.01713244
637798466	0.040225143
637798467	0.046296005
637798468	-0.17379464
637798469	0.05187278
637798470	0.020965726
637798471	-0.272370297
637798472	-0.036013432
637798473	-0.114041279
637798474	-0.21372377
637798475	0.409794107
637798476	0.155094214
637798477	-0.003087231
637798478	0.129004867
637798479	-0.214828744
637798480	-0.065346988
637798481	-0.036443785
637798482	-0.025036595
637798483	-0.046610675
637798484	-0.04944938
637798485	0.040411807
637798486	-0.044352823
637798487	-0.13566951
637798488	-0.182101837
637798489	-0.144320573
637798490	-0.150717055
637798491	0.513288297
637798492	0.349222672
637798493	0.018727206
637798494	0.145760027
637798495	-0.046943955
637798496	-0.26137279
637798497	-0.062469449
637798498	-0.608379474
637798499	-0.059087728
637798500	-0.024294706
637798501	-0.328270929
637798502	-0.57243028
637798503	-0.02408193
637798504	-0.254153703
637798505	-0.295480666
637798506	0.101285209
637798507	-0.216268168
637798508	0.223306322
637798509	-0.129371534
637798510	0.041273818
637798511	-0.097053212
637798512	0.036425194
637798513	0.004205106
637798514	-0.100653108
637798515	-0.066601355
637798516	0.239646031
637798517	0.14668573
637798518	0.012881143
637798519	-0.138877878
637798520	-0.313698203
637798521	-0.096137034
637798522	-0.047781244
637798523	0.018601735
637798524	0.021290294
637798525	-0.111309939
637798526	-0.366822597
637798527	-0.029769439
637798528	-0.079318617
637798529	-0.040863236
637798530	0.307008723
637798531	0.067171954
637798532	-0.054516717
637798533	-0.031126336
637798534	-0.369827023
637798535	-0.163569347
637798536	0.019881118
637798537	0.054807784
637798538	-0.162337449
637798539	0.089540345
637798540	0.072754004
637798541	-0.143973429
637798542	-0.153434854
637798543	-0.043219244
637798544	-1.076303546
637798545	-0.452497546
637798546	-0.074355734
637798547	-0.019051093
637798548	-0.027379017
637798549	-0.1119983
637798550	-0.07792241
637798551	0.096552521
637798552	-0.19135915
637798553	0.005910436
637798554	0.387763263
637798555	-0.005674057
637798556	-0.121531703
637798557	-0.073738056
637798558	0.079793723
637798559	-0.098778415
637798560	0.023406664
637798561	-0.040077237
637798562	-0.622017508
637798563	-0.076203025
637798564	0.041520377
637798565	0.145491863
637798566	0.248689288
637798567	-0.176811138
637798568	-0.148407382
637798569	-0.130205458
637798570	0.042758426
637798571	0.202873883
637798572	0.22327234
637798573	-0.381380795
637798574	-0.597417729
637798575	0.299512701
637798576	0.162425977
637798577	0.144914945
637798578	-0.006483267
637798579	-0.166391212
637798580	0.00262139
637798581	-0.161735896
637798582	-0.137085114
637798583	-0.078926104
637798584	-0.102459154
637798585	-0.157325083
637798586	0.145601536
637798587	-0.052213697
637798588	-0.242854583
637798589	-0.013128913
637798590	-0.106258896
637798591	-0.093692945
637798592	0.262142368
637798593	-0.094286817
637798594	-0.090979551
637798595	0.022079185
637798596	-0.214975996
637798597	0.025035829
637798598	-0.187059565
637798599	-0.321219529
637798600	0.044772479
637798601	-0.121037376
637798602	0.154595026
637798603	-0.096904676
637798604	0.115550682
637798605	0.17362082
637798606	0.022443817
637798607	0.064597342
637798608	0.169507152
637798609	-0.000596108
637798610	0.207595549
637798611	0.248125544
637798612	0.004128909
637798613	-0.033767272
637798614	0.096044686
637798615	-0.285822763
637798616	0.043738285
637798617	-0.143433497
637798618	-0.105094568
637798619	0.204034483
637798620	-0.17879025
637798621	-0.254486141
637798622	0.175319577
637798623	-0.023543059
637798624	-0.212524541
637798625	-0.079316532
637798626	-0.062365474
637798627	-0.033778784
637798628	-0.01549019
637798629	-0.277413405
637798630	-0.422844229
637798631	0.156444618
637798632	-0.270507687
637798633	0.024485499
637798634	-0.679187371
637798635	-0.317175805
637798636	-0.264394537
637798637	0.325082973
637798638	0.204992794
637798639	0.20470691
637798640	-0.011245535
637798641	-0.426984994
637798642	-1.170338753
637798643	-0.091260141
637798644	-0.093246994
637798645	-0.213528947
637798646	-0.666519162
637798647	0.340359766
637798648	-0.175496484
