Reporter Identifier	VALUE
637798406	-0.125503211
637798407	-0.228898444
637798408	0.224701538
637798409	0.421942144
637798410	-0.335303292
637798411	-0.149862062
637798412	0.132269523
637798413	-0.067143632
637798414	0.306602497
637798415	-0.21129826
637798416	-0.377021441
637798417	-0.297041018
637798418	-0.213126242
637798419	-0.29609694
637798420	-0.061418773
637798421	0.001727034
637798422	-0.005222166
637798423	-0.05789994
637798424	-0.653073959
637798425	-0.132921672
637798426	0.013658023
637798427	0.241443735
637798428	0.151350705
637798429	0.066617617
637798430	0.105925677
637798431	0.20672534
637798432	0.001699224
637798433	0.417111071
637798434	-0.06660896
637798435	0.066487363
637798436	0.139116397
637798437	-0.400066612
637798438	-0.573369074
637798439	-0.109471171
637798440	-0.308505391
637798441	-0.158391827
637798442	0.186632805
637798443	-0.027901585
637798444	-0.872487756
637798445	-0.271496835
637798446	-0.183860946
637798448	-0.335155223
637798449	0.048634895
637798450	0.268581052
637798451	-0.23486687
637798452	-0.053559891
637798453	0.036977678
637798454	-0.379252661
637798455	-0.331494906
637798456	-0.195917946
637798457	0.13173937
637798458	0.146212662
637798459	0.0413004
637798460	0.076219074
637798461	-0.107816786
637798462	0.256051765
637798463	-0.026456532
637798464	0.069715835
637798465	-0.119148735
637798466	-0.157043324
637798467	-0.154649544
637798468	-0.121727207
637798469	0.148585244
637798470	0.054385012
637798471	-0.259839626
637798472	0.159372454
637798473	0.031128405
637798474	0.280520256
637798475	-0.4733448
637798476	0.187607155
637798477	0.17530518
637798478	0.099913821
637798479	-0.264276177
637798480	-0.002459667
637798481	-0.190195223
637798482	-0.217943488
637798483	-0.10803795
637798484	-0.193414406
637798485	-0.19393827
637798486	0.232151511
637798487	-0.118150356
637798488	0.2554559
637798489	0.043873697
637798490	-0.013847107
637798491	-0.53106935
637798492	-0.595753562
637798493	-0.092587407
637798494	0.047513789
637798495	0.080010106
637798496	0.171454126
637798497	0.059359834
637798498	-0.028752638
637798499	0.187281933
637798500	0.019646775
637798501	-0.446305619
637798502	-0.539684585
637798503	-0.055072473
637798504	-0.272163736
637798505	-0.309400338
637798506	-0.874928103
637798507	-0.065973622
637798508	-0.21103941
637798509	-0.127899849
637798510	0.228342404
637798511	0.155854307
637798512	0.065160666
637798513	0.022028295
637798514	-0.060549266
637798515	-0.529720506
637798516	-0.020208178
637798517	0.010195624
637798518	0.161760247
637798519	0.055523908
637798520	-0.053383523
637798521	-0.201105375
637798522	0.040372406
637798523	0.20856238
637798524	0.014656564
637798525	0.254868436
637798526	0.151047695
637798527	-0.155287649
637798528	0.162610998
637798529	-0.068204864
637798530	-0.027810603
637798531	-0.214160219
637798532	-0.022618032
637798533	0.20307036
637798534	-0.126908195
637798535	0.008428827
637798536	-0.483289761
637798537	0.004575495
637798538	-0.124896476
637798539	0.054611854
637798540	0.047908448
637798541	-0.018930439
637798542	-0.132953885
637798543	-0.142825228
637798544	-0.150041252
637798545	-0.222229849
637798546	-0.061990972
637798547	-0.029277561
637798548	0.124153125
637798549	-0.292395425
637798550	0.226308266
637798551	0.410704398
637798552	0.066069378
637798553	-0.243277798
637798554	-0.191302995
637798555	0.136462928
637798556	-0.008924682
637798557	0.157289682
637798558	-0.044008736
637798559	0.162945303
637798560	0.064049717
637798561	0.126414894
637798562	-0.017569814
637798563	-0.956843061
637798564	-0.053140029
637798565	0.004732731
637798566	-0.091196034
637798567	0.181488519
637798568	-0.270023123
637798569	-0.135581462
637798570	-0.39417821
637798571	-0.22691549
637798572	-0.169520075
637798573	0.352213694
637798574	-0.057180475
637798575	-0.228340347
637798576	-0.221720056
637798577	0.017595458
637798578	-0.114140032
637798579	0.035742027
637798580	0.020349072
637798581	0.0218614
637798582	-0.370390645
637798583	0.317760445
637798584	0.20158517
637798585	0.1983768
637798586	-0.065039752
637798587	-0.189209443
637798588	-0.114766605
637798589	-0.087643991
637798590	-0.017450817
637798591	0.09494942
637798592	-0.122875872
637798593	0.143213846
637798594	0.092415983
637798595	0.08708474
637798596	-0.021634675
637798597	0.484454311
637798598	-0.275083237
637798599	-0.288155947
637798600	0.131859195
637798601	-0.434024281
637798602	0.192534057
637798603	0.023119257
637798604	-0.581851319
637798605	-0.478981482
637798606	-0.662664067
637798607	-0.38741883
637798608	-0.563931117
637798609	0.503759476
637798610	-0.017838656
637798611	-0.085812297
637798612	-0.020238549
637798613	-0.188611555
637798614	-0.063244331
637798615	-0.105138531
637798616	-0.087240179
637798617	-0.135044763
637798618	-0.099856872
637798619	-0.233201514
637798620	-0.059308147
637798621	-0.743272256
637798622	0.069656746
637798623	-0.108641428
637798624	0.197482109
637798625	-0.134966679
637798626	-0.015748508
637798627	0.106302668
637798628	0.135074016
637798629	-0.062026305
637798630	-0.189797275
637798631	-0.078285092
637798632	-0.2339289
637798633	0.254194536
637798634	-0.032163652
637798635	0.030208656
637798636	-0.25616447
637798637	0.031902886
637798638	0.158804249
637798639	0.017942518
637798640	0.045203206
637798641	0.18152473
637798642	-0.338754939
637798643	-0.173042156
637798644	0.160990916
637798645	0.241357482
637798646	-0.146269956
637798647	0.236239908
637798648	-0.166034429
637798649	-0.719007649
637798650	-1.202287836
637798651	-1.29634854
637798652	0.196071915
637798653	0.012595739
637798654	0.044015678
637798655	-0.081672665
637798656	-0.038896388
637798657	0.146697761
637798658	-0.583833867
637798659	-0.546066876
637798660	0.143487939
637798661	-0.143898032
637798662	-0.277884827
637798663	0.044729763
637798664	0.016511574
637798665	0.292608958
637798666	-0.137881243
637798667	0.058516184
637798668	-0.255729073
637798669	-0.169640283
637798670	0.069173691
637798671	0.015369925
637798672	0.000684509
637798673	-0.323940093
637798674	0.141787355
637798675	-0.46725356
637798676	0.23897844
637798677	0.301277428
637798678	0.124817739
637798679	0.089624996
637798680	0.196453977
637798681	0.198851247
637798682	-0.063833778
637798683	0.07417259
637798684	-0.626693013
637798685	-0.36501986
637798686	-0.136580156
637798687	-0.071508397
637798688	-0.209699579
637798689	-0.002393912
637798690	0.26054555
637798691	0.179454244
637798692	-0.095127297
637798693	0.059431768
637798694	0.46884761
637798695	-0.056108131
637798696	-0.061580282
637798697	-0.521159119
637798698	-0.018042824
637798699	0.065769633
637798700	0.13532561
637798701	0.389412233
637798702	0.327300598
637798703	-0.039815307
637798704	-0.064695818
637798705	0.011820498
637798706	0.042878451
637798707	0.032116736
637798708	-0.660386778
637798709	-0.131507885
637798710	-1.337870791
