Reporter Identifier	VALUE
637798406	-0.003975133
637798407	-0.52407179
637798408	0.013590041
637798409	-0.254574918
637798410	0.266050524
637798411	-0.003515548
637798412	0.120489985
637798413	-0.095177438
637798414	-0.295137653
637798415	0.171593041
637798416	-0.345175469
637798417	-0.198352647
637798418	-0.610450939
637798419	0.034701752
637798420	0.055299769
637798421	0.019607762
637798422	-0.069654254
637798423	-0.370660612
637798424	-0.024830489
637798425	0.021772446
637798426	0.004495983
637798427	0.044504931
637798428	0.22050627
637798429	0.552779128
637798430	0.345425895
637798431	-0.087592666
637798432	-0.001750173
637798433	0.821979155
637798434	0.072025691
637798435	-0.023296037
637798436	-1.56E-05
637798437	-0.179149573
637798438	-0.719368888
637798439	-0.097303325
637798440	-0.161406564
637798441	-0.057442016
637798442	0.038805798
637798443	-0.054614107
637798444	-0.062896722
637798445	0.091502142
637798446	0.233481648
637798448	-0.966184107
637798449	-0.071135922
637798450	-0.142381393
637798451	-0.096693021
637798452	-0.385706345
637798453	-0.121179858
637798454	-1.619906372
637798455	-1.650772667
637798456	-0.068393243
637798457	-0.041353447
637798458	-0.259739339
637798459	-0.063176547
637798460	-0.205411148
637798461	-0.302901777
637798462	0.066022936
637798463	0.003783311
637798464	-0.032432705
637798465	-0.077121255
637798466	-0.051946602
637798467	0.110807035
637798468	-0.109692293
637798469	-0.113541073
637798470	-0.011104206
637798471	0.203134355
637798472	-0.024277673
637798473	0.008014531
637798474	0.004857429
637798475	0.215540451
637798476	0.053052264
637798477	-0.157790905
637798478	-0.254122611
637798479	0.037032969
637798480	0.290448591
637798481	-0.205595553
637798482	-0.049907307
637798483	-0.032595059
637798484	0.095372643
637798485	0.14449056
637798486	-0.105661113
637798487	-0.077548437
637798488	-0.034887973
637798489	-0.213137048
637798490	-0.05700349
637798491	0.006469274
637798492	-0.094538007
637798493	0.000555673
637798494	0.004322152
637798495	-0.097518189
637798496	-0.21197531
637798497	-0.00430629
637798498	-0.172392491
637798499	-0.143487148
637798500	-0.130688318
637798501	0.488161571
637798502	0.576944475
637798503	0.019949245
637798504	-0.154519802
637798505	-0.547101015
637798506	0.032616332
637798507	-0.376527709
637798508	-0.131204274
637798509	0.149334729
637798510	0.06140861
637798511	-0.069900512
637798512	-0.182639133
637798513	0.031311223
637798514	0.100716932
637798515	0.036608007
637798516	0.061627098
637798517	-0.104764068
637798518	-0.359372727
637798519	0.280596131
637798520	-0.440591297
637798521	0.036062785
637798522	0.228838363
637798523	0.109471932
637798524	-0.030410116
637798525	-0.31506177
637798526	-0.043669591
637798527	0.010580827
637798528	0.068347593
637798529	-0.14783055
637798530	-0.202391866
637798531	-0.298864034
637798532	-0.326686623
637798533	0.169916428
637798534	0.141243454
637798535	0.138990993
637798536	0.12200054
637798537	0.061700809
637798538	0.027310351
637798539	0.014457119
637798540	-0.036660387
637798541	0.028223756
637798542	-0.016267344
637798543	-0.49082304
637798544	0.437503865
637798545	-0.052176524
637798546	-0.272583277
637798547	0.025264774
637798548	-0.16879609
637798549	-0.208026013
637798550	-0.181465518
637798551	0.595500456
637798552	0.183200804
637798553	-0.127815676
637798554	-0.066584154
637798555	-0.073494961
637798556	-0.013336732
637798557	0.07546573
637798558	-0.005538814
637798559	0.026265594
637798560	0.135105982
637798561	0.137174939
637798562	-0.048589096
637798563	0.834052095
637798564	-0.331797789
637798565	-0.034098581
637798566	0.160723847
637798567	-0.042088473
637798568	0.199766016
637798569	0.103895784
637798570	-0.310013099
637798571	-0.24367838
637798572	-0.123008958
637798573	-0.378952271
637798574	0.278767137
637798575	-0.012296645
637798576	0.143755132
637798577	-0.136285484
637798578	-0.129191948
637798579	-0.142350161
637798580	-0.20527503
637798581	0.035260908
637798582	-0.058554781
637798583	-0.005833711
637798584	0.103979794
637798585	-0.129049184
637798586	0.103644139
637798587	-0.061003838
637798588	0.001846845
637798589	-0.283605285
637798590	0.03725539
637798591	-0.109215877
637798592	-0.265570781
637798593	0.093652615
637798594	0.056771113
637798595	0.067975436
637798596	0.043523752
637798597	-0.219530779
637798598	-0.529664866
637798599	0.239111632
637798600	-0.047355289
637798601	0.042526204
637798602	0.361390899
637798603	-0.016386231
637798604	0.623232577
637798605	0.337445623
637798606	0.538691117
637798607	0.465886172
637798608	0.386306635
637798609	0.252202957
637798610	0.088133996
637798611	-0.033269842
637798612	0.017818867
637798613	-0.06021618
637798614	0.010133413
637798615	0.020888433
637798616	0.005281877
637798617	-0.000605916
637798618	-0.123483334
637798619	0.015067734
637798620	-0.111466617
637798621	0.255920872
637798622	-0.088718621
637798623	0.101522189
637798624	-0.224082267
637798625	-0.194970269
637798626	0.026978836
637798627	-0.073508535
637798628	0.050572148
637798629	-0.068618965
637798630	-0.13924874
637798631	-0.82935541
637798632	-0.08404608
637798633	0.035089466
637798634	-0.185465042
637798635	0.022005052
637798636	0.38319138
637798637	-0.18543518
637798638	0.002885425
637798639	-0.247782188
637798640	-0.151696133
637798641	0.066161199
637798642	0.287465866
637798643	0.014458036
637798644	0.059428402
637798645	0.079352124
637798646	-0.028297542
637798647	0.040032252
637798648	-0.154483825
637798649	-0.020937024
637798650	0.021583869
637798651	-0.045258951
637798652	0.064873697
637798653	0.156017834
637798654	-0.161982446
637798655	0.192524335
637798656	0.154836576
637798657	0.02379633
637798658	-0.172270369
637798659	0.062348128
637798660	-0.050576835
637798661	0.05146351
637798662	-0.165775709
637798663	-0.0109307
637798664	0.022356614
637798665	-0.234966347
637798666	-0.095176344
637798667	-0.266837037
637798668	-0.175451598
637798669	0.068204608
637798670	0.006793285
637798671	-0.096935932
637798672	-0.050478537
637798673	0.369852066
637798674	0.07771781
637798675	-0.592458833
637798676	0.039723923
637798677	-0.13450394
637798678	-0.377701542
637798679	0.105278217
637798680	0.194917995
637798681	0.006387964
637798682	-0.096282296
637798683	-0.121245444
637798684	0.153390766
637798685	0.057211212
637798686	-0.246284629
637798687	-0.045940916
637798688	-0.311131511
637798689	-0.120024209
637798690	-0.209101696
637798691	-0.285128322
637798692	-0.409543357
637798693	-0.068065815
637798694	-0.103583779
637798695	-0.194922113
637798696	-0.151401583
637798697	-0.308047054
637798698	-0.043204522
637798699	-0.339807401
637798700	-0.312288478
637798701	-0.515851597
637798702	0.000229546
637798703	0.195161294
637798704	-0.00029152
637798705	0.044701516
637798706	0.011747288
637798707	-0.101255354
637798708	-0.292073582
637798709	0.044144556
637798710	0.11612022
637798711	0.084951634
637798712	-0.053250887
637798713	0.347025771
637798714	0.184374227
637798715	0.45031082
637798716	0.17576804
637798717	-0.215730263
637798718	0.103867722
637798719	-0.350578066
637798720	0.061523857
637798721	-0.363030634
637798722	0.302236823
637798723	0.217066103
