Reporter Identifier	VALUE
637798406	0.153158688
637798407	0.205177851
637798408	0.049609419
637798409	-1.21555783
637798410	0.345480021
637798411	-0.151412902
637798412	-0.055333313
637798413	-0.163046549
637798414	-0.194963318
637798415	-0.10865795
637798416	-1.092475477
637798417	0.069113257
637798418	-0.489856149
637798419	-0.22430733
637798420	0.088762698
637798421	-0.195229498
637798422	-0.032172354
637798423	-0.025048857
637798424	0.378351495
637798425	0.03511269
637798426	-0.292896642
637798427	-0.316255475
637798428	-0.448658487
637798429	-0.13112176
637798430	0.059058085
637798431	0.036457763
637798432	0.064116358
637798433	0.213886685
637798434	0.30244605
637798435	0.093870435
637798436	0.075009258
637798437	0.307004548
637798438	-0.213350608
637798439	0.095826645
637798440	0.145730547
637798441	0.022337416
637798442	-0.410271612
637798443	-0.178816139
637798444	0.775963173
637798445	0.438339474
637798446	-0.158638088
637798448	-0.282929068
637798449	0.101106376
637798450	-0.307254533
637798451	0.055523968
637798452	-0.318714318
637798453	-0.038660684
637798454	-0.542268126
637798455	-1.418289044
637798456	-0.557520792
637798457	-0.290039556
637798458	-0.485612671
637798459	-0.470560687
637798460	-0.329231292
637798461	-0.392507358
637798462	-0.267194768
637798463	-0.197677937
637798464	0.036797605
637798465	0.076492941
637798466	0.01003759
637798467	0.213914625
637798468	-0.167272723
637798469	0.075144395
637798470	0.096846622
637798471	-0.230601641
637798472	-0.00490848
637798473	-0.268600426
637798474	-0.347975483
637798475	0.525810151
637798476	0.038799123
637798477	-0.138978256
637798478	-0.10987781
637798479	-0.332699887
637798480	-0.228011502
637798481	-0.168349392
637798482	-0.051836215
637798483	-0.24364227
637798484	-0.020117504
637798485	-0.095500411
637798486	-0.091459713
637798487	-0.295236055
637798488	-0.250421522
637798489	-0.05979389
637798490	-0.155037608
637798491	0.33352735
637798492	0.36903397
637798493	0.090105438
637798494	0.089535928
637798495	-0.234848831
637798496	-0.170570676
637798497	-0.034296329
637798498	-0.909361239
637798499	-0.197824966
637798500	0.036408975
637798501	-0.390585861
637798502	-0.304986231
637798503	-0.078901833
637798504	-0.245464542
637798505	-0.233372073
637798506	0.376874132
637798507	-0.214555655
637798508	0.276355459
637798509	0.0546878
637798510	-0.039827851
637798511	-0.07433745
637798512	0.033138925
637798513	0.011713877
637798514	-0.005158089
637798515	-0.002664054
637798516	0.308751848
637798517	0.161307489
637798518	-0.027709609
637798519	-0.039209128
637798520	-0.690638877
637798521	-0.077757872
637798522	-0.003574902
637798523	-0.106609827
637798524	-0.130883309
637798525	-0.240127989
637798526	-0.254098279
637798527	0.13218679
637798528	-0.084223491
637798529	-0.054234783
637798530	0.126596922
637798531	0.095064874
637798532	-0.304313234
637798533	-0.35051477
637798534	-0.115736865
637798535	-0.047975278
637798536	0.147107556
637798537	-0.060402555
637798538	0.023679663
637798539	0.095726071
637798540	0.226880889
637798541	-0.062307383
637798542	-0.006955794
637798543	-0.097313275
637798544	-0.724625371
637798545	-0.380511631
637798546	-0.313905669
637798547	-0.195162822
637798548	-0.024161996
637798549	-0.162397018
637798550	-0.121301804
637798551	0.30866955
637798552	-0.175725913
637798553	0.065600572
637798554	0.33030639
637798555	-0.125114501
637798556	-0.223571506
637798557	-0.192138881
637798558	-0.077290669
637798559	-0.102561572
637798560	-0.028560254
637798561	0.005549822
637798562	-1.003868974
637798563	-0.083181221
637798564	-0.122181658
637798565	-0.029885218
637798566	0.249011079
637798567	-0.211908864
637798568	-0.077160418
637798569	0.0178361
637798570	-0.134522351
637798571	0.031884269
637798572	0.174314183
637798573	-0.656205193
637798574	-0.44584715
637798575	0.23379419
637798576	-0.023256038
637798577	-0.015101588
637798578	0.26059273
637798579	-0.125222605
637798580	0.206780902
637798581	-0.190825131
637798582	-0.201457997
637798583	-0.106320386
637798584	-0.099369679
637798585	-0.505710832
637798586	-0.103591714
637798587	-0.185644802
637798588	-0.000245358
637798589	-0.026012919
637798590	-0.024933271
637798591	0.084618887
637798592	0.161752885
637798593	-0.091009504
637798594	-0.103996106
637798595	-0.050031381
637798596	-0.248247087
637798597	-0.089428962
637798598	-0.30889775
637798599	-0.178800813
637798600	-0.077196817
637798601	0.228758478
637798602	-0.067277497
637798603	-0.028293159
637798604	0.24838795
637798605	0.09734378
637798606	0.261000421
637798607	0.202014659
637798608	0.203767368
637798609	0.13894264
637798610	0.117846486
637798611	0.000398599
637798612	-0.010767662
637798613	-0.119371055
637798614	-0.076921191
637798615	-0.111017085
637798616	0.076817928
637798617	0.142972063
637798618	-0.004770889
637798619	0.237240092
637798620	-0.188213395
637798621	-0.165107262
637798622	0.001378296
637798623	-0.092008363
637798624	0.101112936
637798625	0.124484966
637798626	-0.268582509
637798627	-0.075856082
637798628	-0.023240032
637798629	-0.220745506
637798630	-0.232025034
637798631	-0.243914417
637798632	-0.31220238
637798633	-0.024615175
637798634	-0.127429671
637798635	-0.430875909
637798636	-0.171837913
637798637	0.138312785
637798638	0.095887265
637798639	-0.163582471
637798640	-0.015234522
637798641	-0.248044013
637798642	-0.726170566
637798643	-0.10847401
637798644	-0.005911379
637798645	-0.17432669
637798646	-0.336875068
637798647	0.268726813
637798648	-0.10865879
637798649	0.343267252
637798650	1.024756439
637798651	0.835470936
637798652	-0.309392011
637798653	-0.238176681
637798654	-0.100088991
637798655	-0.362301374
637798656	-0.168334445
637798657	-0.065364445
637798658	0.19948992
637798659	-0.137779935
637798660	-0.167910083
637798661	0.240546785
637798662	0.257229626
637798663	-0.004394258
637798664	-0.257190013
637798665	-1.055095525
637798666	-0.010098025
637798667	0.137204271
637798668	-0.186372174
637798669	0.01510399
637798670	-0.061837991
637798671	-0.136861882
637798672	-0.113762434
637798673	0.171018084
637798674	-0.156970622
637798675	-0.271977918
637798676	-0.211825782
637798677	-0.024887364
637798678	-0.013779203
637798679	-0.249749308
637798680	-0.259155961
637798681	-0.232943272
637798682	-0.259002248
637798683	0.028038846
637798684	0.62179412
637798685	0.657257715
637798686	-0.092135524
637798687	-0.049594459
637798688	-0.062882884
637798689	-0.0841354
637798690	-0.32995393
637798691	-0.480071737
637798692	-0.258794138
637798693	-0.096264191
637798694	-0.281626215
637798695	-0.174432405
637798696	-0.008621992
637798697	0.353504748
637798698	0.218533134
637798699	-0.632734973
637798700	-0.23456015
637798701	-0.609777881
637798702	0.004633143
637798703	-0.079351834
637798704	-0.137920507
637798705	-0.222527213
637798706	-0.165414753
637798707	-0.030039735
637798708	0.666465749
637798709	0.073393772
637798710	0.810174189
637798711	0.315250719
637798712	0.019318767
637798713	-0.03083598
637798714	-0.336652973
637798715	-0.273196512
637798716	-0.001952937
637798717	0.066293582
637798718	0.502070609
637798719	-0.015121715
637798720	0.025843268
637798721	0.051804245
637798722	0.229160638
637798723	-0.035920837
637798724	-0.529088804
637798725	0.043491701
637798726	-0.116624337
637798727	0.029124176
637798728	0.041944132
637798729	-0.062613337
637798730	-0.017164129
637798731	-0.318732772
637798732	-0.257032566
637798733	-0.179485319
637798734	-0.020901223
637798735	-0.142475226
637798736	-0.545850672
637798737	-0.449301445
637798738	-0.416818062
637798739	-0.399989643
637798740	-0.325260012
637798741	-0.74386289
637798742	-0.481541818
637798743	-0.322728213
637798744	-0.046461947
637798745	-0.257694639
637798746	0.096140449
637798747	0.010648008
637798748	0.078378364
637798749	-0.053681756
637798750	-0.457600092
637798751	-0.208615499
637798752	-0.236446254
637798753	0.095017755
637798754	0.110245256
637798755	0.131158126
637798756	-0.242261938
637798757	-0.521428484
637798758	-0.050492634
637798759	-0.221819295
637798760	-0.029392436
637798761	0.028591642
637798762	-0.013035318
637798763	-0.029344266
637798764	-0.096893824
637798765	-0.292977207
637798766	-0.078633231
637798767	-0.47737563
637798768	-0.081076436
637798769	-0.037794137
637798770	-0.074792285
637798771	-0.272977772
637798772	-0.028695873
637798773	-0.259577289
637798774	0.030211907
637798775	0.628959953
637798776	0.575349279
637798777	0.443565467
637798778	-0.263248589
637798779	-0.186913378
637798780	-0.386223997
637798781	-0.290005689
637798782	-0.328048884
637798783	-0.618392646
637798784	0.140974724
637798785	-0.199236153
637798786	-0.028536751
637798787	-0.310729552
637798788	-0.30453217
637798789	0.138564581
637798790	0.069177763
637798791	-0.68241904
637798792	-0.053413229
637798793	-0.05604647
637798794	-0.462460482
637798795	-0.563489047
637798796	0.272445673
637798797	0.372053946
637798798	-0.067623894
637798799	-0.115854192
637798800	0.180848286
637798801	-0.273649009
637798802	0.122832652
637798803	-0.047163598
637798804	-0.262700568
637798805	-0.715603606
637798806	-0.240357708
637798807	0.176415241
637798808	-0.141283788
637798809	-0.323993166
637798810	-0.308341827
637798811	-0.144231128
637798812	0.090934688
637798813	-0.504920938
637798814	-0.036622125
637798815	-0.278358164
637798816	-0.315308619
637798817	-0.251603484
637798818	-0.040056682
637798819	-0.036277253
637798820	-0.033693557
637798821	-0.311351276
637798822	-0.405353662
637798823	-0.043854949
637798824	-0.394879412
637798825	-0.352401112
637798826	0.149073766
637798827	-0.316993736
637798828	0.234239515
637798829	0.408969033
637798830	-0.284528539
637798831	-0.937068478
637798832	-0.124582699
637798833	-0.116232713
637798834	0.107615313
637798835	-0.684033131
637798836	-0.247896491
637798837	-0.028789561
637798838	0.164461307
637798839	-0.247872901
637798840	-0.273711887
637798841	-0.158897954
637798842	0.031538611
637798843	-0.259143812
637798844	-0.147558494
637798845	-0.377733686
637798846	-0.123938756
637798847	-0.125313664
637798848	-0.27000424
637798849	-0.152204634
637798850	-0.228669447
637798851	-0.019100697
637798852	-0.073397664
637798853	0.215847235
637798854	-0.015174978
637798855	-0.226047289
637798856	-0.311745244
637798857	0.070035933
637798858	-0.077592814
637798860	0.023515335
637798861	0.091359589
637798862	0.114202318
637798863	-0.767981717
637798864	-0.127596124
637798865	0.305235541
637798866	-0.066158854
637798867	0.230744186
637798868	-0.156698684
637798869	-0.217123482
637798870	0.014551988
637798871	-0.482535971
637798872	-2.576278293
637798873	-0.626376243
637798874	0.057778917
637798875	-0.059171041
637798876	-0.651054647
637798877	-0.015203365
637798878	-0.28450331
637798879	0.025096745
637798880	-0.677650585
637798881	-0.28661141
637798882	-0.019926757
637798883	0.263101198
637798884	0.128909188
637798885	0.039290136
637798886	-0.065928495
637798887	0.030472432
637798888	-0.115418382
637798889	-1.031858678
637798890	-1.093880931
637798891	-0.17958149
637798892	-0.320586205
637798893	-0.279009595
637798894	-0.61963393
637798895	0.357468321
637798896	-0.173294916
637798897	-0.158180827
637798898	0.098091419
637798899	-0.096442683
637798900	0.468343659
637798901	-0.104762942
637798902	-0.396581411
637798903	-0.007775633
637798904	-0.076836268
637798905	0.442825261
637798906	0.652332729
637798907	0.031199121
637798908	0.016827442
637798909	-0.023068425
637798910	-0.01385551
637798911	-0.215507006
637798912	-0.668165544
637798913	-0.470744403
637798914	-0.382563196
637798915	-0.10832028
637798916	-0.210271112
637798917	-0.031652528
637798918	-0.276156364
637798919	-0.14689558
637798920	-0.015268532
637798921	-0.301047921
637798922	-0.160264706
637798923	-0.286549468
637798924	0.140298844
637798926	-0.224199079
637798927	-0.131958917
637798928	-0.138472563
637798929	-0.125196242
637798930	0.207991935
637798931	-0.013329085
637798932	-0.112816964
637798933	-0.053782112
637798934	-0.212270758
637798935	0.393862352
637798936	0.150937058
637798937	0.317942896
637798938	0.073445892
637798939	0.02515908
637798940	-0.36061046
637798941	-0.291267359
637798942	-0.257277524
637798943	-0.148668149
637798944	-0.200591042
637798945	-0.143166581
637798946	-0.385264602
637798947	-0.031084795
637798948	-0.350042758
637798949	-0.157458595
637798950	0.026781587
637798951	0.10573768
637798952	-0.332496238
637798953	-0.090565006
637798954	0.036122294
637798955	-0.073599554
637798956	-0.2162613
637798957	-0.212066425
637798958	-0.083029065
637798959	-0.0934993
637798960	-0.132906902
637798961	-0.241089939
637798962	-0.243489739
637798963	-0.103444962
637798964	0.40898676
637798965	0.055128097
637798966	-0.236499618
637798967	0.05467591
637798968	-0.141377894
637798969	-0.026074162
637798970	-0.062057631
637798971	-0.124099952
637798972	-0.017058771
637798973	0.021361696
637798974	0.027340847
637798975	0.177306676
637798976	-0.700825516
637798977	-0.762715218
637798978	0.062722934
637798979	0.258733138
637798980	0.27398605
637798981	0.665037773
637798982	0.044811879
637798983	-0.37700709
637798984	0.28771537
637798985	-0.620311811
637798986	-0.388295247
637798987	-0.122469552
637798988	0.025437294
637798989	0.444788135
637798990	0.015563497
637798991	0.044784644
637798992	-0.426284243
637798993	-0.483782343
637798994	-0.067383599
637798998	-0.36566728
637798999	-0.053994847
637799000	-0.058020423
637799001	0.203794022
637799002	0.220003495
637799003	0.094845046
637799004	-0.464973072
637799005	0.08234373
637799006	-0.368757292
637799007	0.079981082
637799008	-0.081326081
637799009	-0.943551054
637799010	1.34850094
637799011	0.142043087
637799012	-0.110238494
637799013	-0.587956864
637799014	-0.527725563
637799015	-0.678180476
637799016	-0.042069045
637799017	-0.156573999
637799018	-0.10368181
637799019	-0.259937406
637799020	-0.155126655
637799021	-0.318507554
637799022	-0.029371761
637799023	-0.250872923
637799024	-0.144982475
637799025	-0.086963097
637799026	-0.228055709
637799027	-0.012770325
637799028	0.142256779
637799029	-0.235714258
637799030	-0.121031554
637799031	0.109515652
637799032	0.144102
637799033	-0.004550812
637799035	-0.247966166
637799036	0.063912955
637799037	-0.070512601
637799038	-0.084457119
637799039	0.060167328
637799040	-0.110597796
637799041	0.013898349
637799042	-0.672987816
637799043	0.396666528
637799044	0.306628298
637799045	0.013016232
637799046	0.020089809
637799047	0.162331112
637799048	0.033288572
637799049	0.186642238
637799050	-0.111223776
637799051	-0.436656296
637799052	0.090403143
637799053	0.078513738
637799054	-0.066325396
637799055	0.128839901
637799056	0.382556644
637799057	-0.202777021
637799058	-0.067610708
637799059	0.405514774
637799060	0.271763263
637799061	-0.052671171
637799062	-0.192151088
637799063	0.269523002
637799064	0.186357415
637799065	-0.016391299
637799066	-0.02307956
637799067	-0.420538575
637799068	-0.428759041
637799069	-0.632162117
637799070	-0.097011681
637799071	0.063164218
637799072	0.130962278
637799073	-0.098575139
637799074	0.209817043
637799075	-0.080475398
637799076	-0.084196227
637799077	-0.056963532
637799078	0.249629139
637799079	-0.32201642
637799080	0.137073079
637799081	-0.005402162
637799082	0.131229299
637799083	0.141708041
637799084	0.216801937
637799085	0.086466202
637799086	-0.607291528
637799087	-0.026389453
637799088	0.02607743
637799089	0.387904006
637799090	-0.251968372
637799091	-0.586966735
637799092	0.044276902
637799093	-0.131906094
637799094	-0.185998679
637799095	-0.010800102
637799096	-0.188176859
637799097	0.487630403
637799098	0.094288065
637799099	0.171044167
637799100	0.108238935
637799101	0.104054843
637799102	-0.191625423
637799103	0.066971786
637799104	0.18334476
637799105	0.149163584
637799106	-0.046118731
637799107	-0.180407816
637799108	-0.006573728
637799109	-0.039144473
637799110	-0.030738191
637799111	-0.362448814
637799112	-0.17297867
637799113	-0.137890406
637799114	0.10262632
637799115	0.625029754
637799116	0.479661597
637799117	0.289265722
637799118	-0.271875039
637799119	-0.069355972
637799121	-0.307656432
637799122	-0.267505998
637799123	0.019467802
637799124	-0.021717025
637799125	-0.239472616
637799126	-0.196795645
637799127	-0.069729221
637799128	-0.794397012
637799129	-0.078703239
637799130	-0.023615773
637799131	-0.13183876
637799132	-0.071476005
637799133	-0.031454181
637799134	0.128491441
637799135	-0.120342163
637799136	-0.150116636
637799137	0.06613511
637799138	-0.188018778
637799139	0.105932973
637799140	-0.120462914
637799141	-0.089930867
637799142	0.107452344
637799143	0.006119401
637799144	0.135190667
637799146	0.044491969
637799147	-0.047952721
637799148	-0.046219468
637799149	-0.012069983
637799150	-0.087540152
637799151	-0.088993962
637799152	0.027087638
637799153	0.11333268
637799154	-0.209651222
637799155	-0.040982131
637799157	0.033573136
637799158	0.076215027
637799159	0.151503925
637799160	-0.14457591
637799161	0.256577149
637799162	-0.071647397
637799163	0.083566408
637799164	0.060179771
637799165	0.117223566
637799166	0.033911296
637799167	0.032101104
637799168	0.136708628
637799169	-0.023862244
637799170	-0.15357031
637799171	0.011171256
637799172	-0.198106807
637799173	-0.296865149
637799174	-0.598539988
637799175	-0.38157333
637799176	-0.443475317
637799177	-0.377430561
637799178	0.043480184
637799179	-0.131865951
637799180	0.077407973
637799181	0.105631181
637799182	-0.151279451
637799184	0.391607738
637799185	0.281796243
637799186	0.300540667
637799187	-0.195523648
637799188	0.022566456
637799189	-0.078270748
637799190	-0.030215144
637799191	-0.078940678
637799192	-0.321401223
637799193	0.087294111
637799194	0.049143104
637799195	-0.187553895
637799196	0.124543534
637799197	0.455376415
637799198	-0.08193383
637799199	0.032379282
637799200	-0.111512043
637799201	-0.038665425
637799202	-0.411159622
637799203	-0.153028516
637799204	-0.4908609
637799205	-0.346412977
637799206	-0.193649321
637799207	-0.082239695
637799208	-0.004835732
637799209	-0.280706352
637799210	0.149377396
637799211	-0.14400402
637799212	0.289315093
637799213	0.533025458
637799214	0.12719029
637799215	0.080413718
637799216	-0.291523873
637799217	-0.151315129
637799218	0.044951348
637799220	-0.038894021
637799221	-0.027863591
637799222	-0.101366791
637799223	-0.069140886
637799224	0.159193949
637799225	-0.192866989
637799226	-0.147614855
637799227	-0.040991977
637799228	-0.024127043
637799229	-0.137162954
637799230	0.055489882
637799231	0.020993429
637799232	0.225641788
637799233	-0.135083936
637799234	0.07389575
637799235	-0.206407859
637799236	-0.084196506
637799237	0.042264149
637799238	-0.006037597
637799239	-0.030522371
637799240	0.133956029
637799241	0.065969652
637799242	-0.14086724
637799243	-0.242143724
637799244	0.238556182
637799245	0.317417308
637799246	0.286217229
637799247	0.087236721
