Reporter Identifier	VALUE
637798406	0.058309998
637798407	0.0403369
637798408	0.10027962
637798409	-0.231498842
637798410	-0.314321319
637798411	-0.454952777
637798412	-0.088145006
637798413	0.044272529
637798414	0.051710326
637798415	-0.083986074
637798416	-0.513137978
637798417	0.001619066
637798418	-0.383422455
637798419	0.06691646
637798420	-0.083247781
637798421	-0.085405211
637798422	-0.256247628
637798423	-0.030517879
637798424	-0.099747854
637798425	-0.127641861
637798426	-0.074589434
637798427	0.062115153
637798428	0.07529296
637798429	-0.318319384
637798430	-0.078385835
637798431	0.16198288
637798432	-0.03638259
637798433	0.235532542
637798434	-0.158617242
637798435	-0.006605385
637798436	-0.011212445
637798437	0.046769077
637798438	-0.122382762
637798439	-0.047107582
637798440	-0.157955285
637798441	0.082144237
637798442	0.013267954
637798443	-0.154151006
637798444	-0.455342264
637798445	-0.044662216
637798446	0.111445766
637798448	-0.238167566
637798449	0.038397367
637798450	0.030675451
637798451	-0.08543974
637798452	-0.221304118
637798453	-0.010126599
637798454	0.086839816
637798455	0.138569784
637798456	-0.251227984
637798457	-0.207656626
637798458	-0.339401934
637798459	-0.040270796
637798460	-0.085695295
637798461	-0.485857795
637798462	-0.113005462
637798463	-0.137853264
637798464	-0.026403884
637798465	0.045003867
637798466	-0.22413494
637798467	-0.044771386
637798468	0.015535263
637798469	-0.005494172
637798470	-0.150728535
637798471	-0.007577268
637798472	-0.051015099
637798473	-0.146185236
637798474	-0.273871086
637798475	0.02978077
637798476	-0.036062886
637798477	0.221122594
637798478	-0.058608434
637798479	-0.048117648
637798480	0.001688045
637798481	-0.143063978
637798482	-0.100950572
637798483	-0.015385942
637798484	-0.074283047
637798485	-0.094907609
637798486	0.241637764
637798487	-0.304843295
637798488	-0.238052501
637798489	0.081079895
637798490	-0.06205826
637798491	0.13299676
637798492	-0.121130215
637798493	-0.173250494
637798494	0.231798874
637798495	-0.038180873
637798496	0.078636472
637798497	-0.210412505
637798498	-0.03881314
637798499	-0.290992869
637798500	0.092704156
637798501	-0.174042307
637798502	-0.114490664
637798503	-0.295546977
637798504	-0.279613752
637798505	0.055990521
637798506	-0.022773649
637798507	-0.130650907
637798508	0.294279222
637798509	-0.066995467
637798510	0.170168434
637798511	-0.096980596
637798512	0.218317381
637798513	-0.008505098
637798514	0.13515774
637798515	-0.260553165
637798516	0.075921945
637798517	-0.096937974
637798518	0.165106921
637798519	-0.235413089
637798520	-0.47999858
637798521	-0.021230851
637798522	0.100074113
637798523	-0.077635815
637798524	-0.021657051
637798525	-0.327143491
637798526	-0.211870078
637798527	0.054402143
637798528	-0.169608276
637798529	-0.105420011
637798530	0.242522018
637798531	0.128386177
637798532	-0.03121091
637798533	0.309699418
637798534	0.034570318
637798535	0.167156742
637798536	-0.049452914
637798537	-0.364480402
637798538	0.184462895
637798539	0.12510829
637798540	0.153189979
637798541	-0.200723234
637798542	-0.036334368
637798543	0.123524582
637798544	-0.148686741
637798545	-0.100415438
637798546	-0.14958901
637798547	-0.348666412
637798548	-0.130504703
637798549	-0.161592617
637798550	-0.113591313
637798551	0.205748374
637798552	0.055488322
637798553	-0.236337023
637798554	0.063390349
637798555	0.008742005
637798556	0.050120125
637798557	-0.10355719
637798558	0.004213858
637798559	-0.295859816
637798560	0.04213235
637798561	0.033715884
637798562	-0.174118972
637798563	-0.247984992
637798564	0.046133496
637798565	0.105601664
637798566	-0.077538781
637798567	-0.305819455
637798568	-0.013612952
637798569	-0.083771621
637798570	-0.027392291
637798571	-0.047978614
637798572	0.084875329
637798573	0.026328629
637798574	-0.344494324
637798575	0.424416526
637798576	-0.102779759
637798577	-0.023892215
637798578	0.204160206
637798579	-0.071700324
637798580	0.167295071
637798581	-0.278061035
637798582	-0.34105793
637798583	0.008804349
637798584	-0.159901468
637798585	-0.157865657
637798586	-0.345380384
637798587	-0.465685931
637798588	0.172048681
637798589	-0.309849316
637798590	-0.220262431
637798591	-0.036808828
637798592	0.130063742
637798593	-0.263878852
637798594	0.007569924
637798595	-0.153408731
637798596	-0.222572905
637798597	0.240103372
637798598	0.003790543
637798599	-0.179350145
637798600	-0.047341749
637798601	0.128198652
637798602	-0.375685218
637798603	-0.105979383
637798604	-0.002421174
637798605	0.055444677
637798606	0.093540625
637798607	0.07717756
637798608	0.110495093
637798609	0.207323418
637798610	-0.006840432
637798611	-0.133397991
637798612	-0.120851394
637798613	-0.016441195
637798614	0.057173425
637798615	0.188024854
637798616	0.152875892
637798617	-0.180524448
637798618	-0.019636663
637798619	0.1355047
637798620	-0.093630325
637798621	-0.414724999
637798622	-0.009893807
637798623	0.01014702
637798624	-0.008611767
637798625	0.094635833
637798626	0.009155437
637798627	-0.002909642
637798628	-0.095933327
637798629	0.0261478
637798630	-0.167749951
637798631	0.042299969
637798632	0.0830894
637798633	0.001576356
637798634	0.223638419
637798635	0.597845461
637798636	-0.16061959
637798637	0.029052435
637798638	0.148795295
637798639	-0.280230169
637798640	0.077690287
637798641	0.175196439
637798642	-0.478384651
637798643	-0.03719694
637798644	-0.261701921
637798645	-0.046061927
637798646	-0.158772758
637798647	0.215641562
637798648	-0.125662983
637798649	-0.254241757
637798650	-0.281735846
637798651	-0.328740473
637798652	0.032682751
637798653	-0.088650671
637798654	-0.053633495
637798655	0.015095928
637798656	-0.10483046
637798657	-0.079379656
637798658	0.177608919
637798659	-0.252116253
637798660	-0.027320675
637798661	-0.217876747
637798662	-0.043273826
637798663	0.172468203
637798664	-0.133238129
637798665	-0.611080597
637798666	-0.201186026
637798667	0.133095037
637798668	-0.031611364
637798669	0.015699128
637798670	-0.065090352
637798671	-0.028329779
637798672	0.146867212
637798673	-0.022649483
637798674	-0.122887003
637798675	0.335020463
637798676	-0.154747335
637798677	0.117505481
637798678	-0.001512106
637798679	0.100520218
637798680	-0.186159436
637798681	-0.064248907
637798682	-0.216375012
637798683	-0.193769717
637798684	0.068746079
637798685	-0.056466016
637798686	0.013717576
637798687	0.052203988
637798688	-0.198764606
637798689	-0.068259196
637798690	-0.194244543
637798691	-0.394998026
637798692	-0.158090141
637798693	0.085134063
637798694	0.032890373
637798695	0.035990202
637798696	-0.063813515
637798697	-0.06824499
637798698	0.131274229
637798699	0.145536852
637798700	-0.215950291
637798701	-0.269841397
637798702	0.100892457
637798703	-0.285745594
637798704	-0.261097392
637798705	-0.294788538
637798706	-0.050229539
637798707	-0.190618955
637798708	-0.11588045
637798709	-0.126490049
637798710	-0.37483062
637798711	-0.141847391
637798712	-0.146259943
637798713	0.05883285
637798714	-0.068494859
637798715	-0.047372404
637798716	-0.183066517
637798717	0.138438577
637798718	-0.010251029
637798719	-0.022553367
637798720	0.196115504
637798721	0.058256128
637798722	-0.095870279
637798723	0.075241579
637798724	-0.072427765
637798725	0.036631525
637798726	-0.259746246
637798727	0.312055017
637798728	0.145426827
637798729	-0.045723328
637798730	0.071695938
637798731	-0.372781809
637798732	-0.085564863
637798733	0.014965282
637798734	-0.068272116
637798735	0.008195161
637798736	-0.211780043
637798737	-0.005193291
637798738	-0.051288203
637798739	-0.116894712
637798740	-0.083520004
637798741	-0.171539294
637798742	-0.141772
637798743	-0.151410049
637798744	-0.039406618
637798745	-0.374381321
637798746	0.057199077
637798747	-0.004436255
637798748	-0.231739313
637798749	-0.397491223
637798750	-0.168459004
637798751	-0.145709255
637798752	-0.392710708
637798753	0.002476498
637798754	-0.001358358
637798755	-0.245791374
637798756	-0.146066856
637798757	-0.094873939
637798758	0.056546654
637798759	-0.029384682
637798760	0.036059592
637798761	-0.000963692
637798762	-0.075259853
637798763	0.090156301
637798764	0.06525197
637798765	0.222568135
637798766	-0.132254735
637798767	-0.200696126
637798768	0.227660963
637798769	-0.104324615
637798770	0.001104342
637798771	0.134144703
637798772	0.01443082
637798773	-0.034840143
637798774	0.087312429
637798775	-0.015837516
637798776	0.072872278
637798777	0.040004409
637798778	-0.002532979
637798779	0.426736293
637798780	0.438700952
637798781	-0.054924747
637798782	0.048358263
637798783	-0.201416269
637798784	-0.025322308
637798785	-0.004019923
637798786	0.074022966
637798787	-0.448402594
637798788	-0.346436185
637798789	-0.216203038
637798790	-0.077786207
637798791	-0.256701422
637798792	1.01E-06
637798793	-0.055606547
637798794	-0.181805225
637798795	-0.055345691
637798796	-0.001342272
637798797	0.067195903
637798798	0.007351678
637798799	-0.142353397
637798800	-0.23732322
637798801	-0.190457226
637798802	0.198227717
637798803	-0.067369391
637798804	0.113168521
637798805	-0.038409246
637798806	-0.085279206
637798807	-0.037495597
637798808	0.185395818
637798809	0.007499084
637798810	0.138721989
637798811	-0.149417809
637798812	0.340831675
637798813	-0.352423355
637798814	-0.073380906
637798815	-0.061340159
637798816	-0.163162633
637798817	0.065118798
637798818	0.012912809
637798819	-0.054402258
637798820	-0.092712056
637798821	-0.379214872
